Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_dtb_seo_title,meta:_dtb_seo_description
Columbia Tools,TSB-SIZE,TSB-SIZE,Tomahawk Smoothing Blades,simple,"<p>The Columbia Tomahawk set of Smoothing Blades is the most durable set on the market today. With no plastic pieces, the Tomahawk doesn’t snap under pressure. And because the blades use a Flat Box handle, there are no plastic adaptors that will break with the weight of the larger blades. This also increases the stability and your ability to adjust the angle of attack while in motion. The Columbia Tomahawk will change what the industry expects from a professional grade Smoothing Blade.</p>
<h4>FEATURES:</h4>
<ul>
<li>9 sizes: 7″, 10″, 12″, 14″, 18″, 24″, 32″, 40″ &amp; 48″</li>
<li>Works with a Flat Box handle or use the CLTHA adaptor for the Columbia One handle</li>
<li>Interchangeable blades – keep the body, switch out blade when damaged or worn</li>
<li>Billet machined in our state of the art facility in Canada</li>
</ul>
<h4></h4>","The Columbia Tomahawk set of Smoothing Blades is the most durable set on the market today. With no plastic pieces, the Tomahawk doesn’t snap under pressure. And because the blades use a Flat Box…",,,images/smoothing-blades/tsb_size_01.webp|images/smoothing-blades/tsb_size_02.webp|images/smoothing-blades/tsb_size_03.webp|images/smoothing-blades/tsb_size_04.webp|images/smoothing-blades/tsb_size_05.webp,Drywall Finishing Tools > Columbia Tools > Smoothing Blades,"Columbia Tools, TSB-SIZE, Tomahawk, Smoothing, Blades, Smoothing Blades",63,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Tomahawk Smoothing Blades | TSB-SIZE | Columbia Tools,Professional Tomahawk Smoothing Blades by Columbia Tools. Smoothing Blades drywall taping tool for contractors.
Columbia Tools,CLTHA,CLTHA,Tomalock,simple,"<p>The Columbia Tomalock is a handle adapter used with the Tomahawk set of Smoothing Blades. With no plastic pieces, the Tomalock doesn’t snap under pressure or the weight of the larger blades. This also increases the stability. The quick release allows you to easily and steadily adjust the angle of attack. The Columbia Tomahawk, combined the Tomalock and the Columbia One Handle, will change what the industry expects from a professional grade Smoothing Blade.</p>
<h4>FEATURES:</h4>
<ul>
<li>Handle adaptor that allows the user to utilize the Columbia One Handle system with the Tomahawk Smoothing Blades</li>
<li>No plastic parts</li>
<li>Quick release allows ease of angle adjustment</li>
<li>Billet machined in our state of the art facility in Canada</li>
</ul>","The Columbia Tomalock is a handle adapter used with the Tomahawk set of Smoothing Blades. With no plastic pieces, the Tomalock doesn’t snap under pressure or the weight of the larger blades. This…",,,images/smoothing-blades/cltha_01.webp|images/smoothing-blades/cltha_02.webp|images/smoothing-blades/cltha_03.webp|images/smoothing-blades/cltha_04.webp,Drywall Finishing Tools > Columbia Tools > Smoothing Blades,"Columbia Tools, CLTHA, Tomalock, Smoothing Blades",65,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Tomalock | CLTHA | Columbia Tools,Professional Tomalock by Columbia Tools. Smoothing Blades drywall taping tool for contractors.
Columbia Tools,SSB-SIZE,SSB-SIZE,Sabre Smoothing Blades,simple,"<p>Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothing Blades still offer a precise finish but by no means does this product replace the Tomahawk&rsquo;s being our premium option. It is our solution to Columbia Customers looking for a lighter/more affordable option. The body profile remains the same as the Tomahawk&rsquo;s but is made from high quality plastic rather than billet aluminium.</p>
<p>One of the standout features of the Sabre Smoothing Blades is their remarkable weight&mdash;around 60% lighter than the Tomahawk Smoothing Blades&mdash;making them easier to maneuvre and control. Additionally, they offer a competitive price point costing around 40% less allowing you to choose the right tool for your needs without compromise.</p>
<p>Whether you prefer manual use or want to enhance your reach with a Sabre Extension pole (using the Sabre Claw adapter), the Sabre Smoothing Blades deliver perfectly even usage and smoothness across the entire length of the blade. Their ergonomic and lightweight design ensures that you can work efficiently without fatigue.</p>
<p>FEATURES:</p>
<ul>
<li>10 sizes: 7″, 10″, 12″, 14″, 16″, 18″, 24″, 32″, 40″ &amp; 48″</li>
<li>Works with by hand or with the Sabre Claw Adapter (SBC) adaptor for the Sabre Pole (SBP)</li>
<li>Hardened Stainless Steel Blade: Durable and ultra-abrasion resistant for long-lasting performance.</li>
<li>Rounded Anti-Trace Edges: Designed to minimise marks and imperfections.</li>
<li>High-Performance Bi-Flex Technology: Featuring a PVC plate for enhanced flexibility and control.</li>
</ul>",Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothing Blades still offer a precise finish but by no…,,,images/smoothing-blades/ssb_size_01.webp|images/smoothing-blades/ssb_size_02.webp|images/smoothing-blades/ssb_size_03.webp,Drywall Finishing Tools > Columbia Tools > Smoothing Blades,"Columbia Tools, SSB-SIZE, Sabre, Smoothing, Blades, Smoothing Blades",67,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Sabre Smoothing Blades | SSB-SIZE | Columbia Tools,Professional Sabre Smoothing Blades by Columbia Tools. Smoothing Blades drywall taping tool for contractors.
Columbia Tools,FATBOYSMOOTHINGBLADES,FATBOYSMOOTHINGBLADES,Fat Boy Smoothing Blades,simple,"<p style=""text-align: center;""><strong>Fat Boy Smoothing Blades</strong></p>
<p style=""text-align: center;""><strong>Available Now</strong></p>
<p style=""text-align: center;"">Columbia is proud to launch the&nbsp;<strong>Fat Boy Smoothing Blades</strong>&mdash;built for comfort, precision, and performance.</p>
<p style=""text-align: center;"">With a lightweight,&nbsp;<strong>rubberized ergonomic grip</strong>&nbsp;to reduce slipping, the Fat Boy delivers smooth, even finishes with control. Its replaceable stainless steel blade offers long-term durability, while the new Fat Boy Smoothing Blade Claw expands your finishing options.</p>
<p style=""text-align: center;"">Two new Fiberglass Telescopic Extension Poles debut alongside the blades. Their snap lock system connects seamlessly with the Fat Boy Adapter and also works with our 2K Handle Mud Rollers, giving unmatched versatility.</p>
<p style=""text-align: center;"">When used by Hand or handles&mdash;the Fat Boy brings efficiency and comfort to every pass.</p>
<h3 style=""text-align: center;"">Key Features:</h3>
<ul class=""last-child"">
<li style=""text-align: center;"">
<p class=""mcePastedContent"" style=""text-align: left;""><strong>Replaceable &nbsp;Stainless Blade</strong>: Long-lasting and ultra-durable.</p>
<p class=""mcePastedContent""><strong>Lightweight &amp; Ergonomic Grip</strong>: Designed for comfort, control, and less fatigue.</p>
<p class=""mcePastedContent""><strong>Rounded Anti-Trace Edges</strong>: Minimize lines and imperfections.</p>
<p class=""mcePastedContent"" style=""text-align: left;""><strong>New Fiberglass Telescopic Poles with Snap Lock</strong>: Extend your reach and work seamlessly with Fat Boy Blades and 2K Handle Mud Rollers.</p>
<h3 class=""mcePastedContent"" style=""text-align: center;"">Available Sizes &amp; Part #:</h3>
<p class="""" style=""text-align: center;""><strong>Fat Boy Smoothing Blades</strong></p>
<p class="""" style=""text-align: center;""><strong>Fat Boy Smoothing Blade</strong>&nbsp;7&rdquo; – FSB7</p>
<p class="""" style=""text-align: center;""><strong>Fat Boy Smoothing Blade</strong>&nbsp;10&rdquo; – FSB10</p>
<p class="""" style=""text-align: center;""><strong>Fat Boy Smoothing Blade</strong>&nbsp;12&rdquo; – FSB12</p>
<p class=""mcePastedContent"" style=""text-align: center;""><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Fat Boy Smoothing Blade</strong>&nbsp;14&rdquo; – FSB14</p>
<p class="""" style=""text-align: center;""><strong>Fat Boy Smoothing Blade</strong>&nbsp;16&rdquo; – FSB16</p>
<p class="""" style=""text-align: center;""><strong>Fat Boy Smoothing Blade</strong>&nbsp;18&rdquo; – FSB18</p>
<p class="""" style=""text-align: center;""><strong>Fat Boy Smoothing Blade</strong>&nbsp;24&rdquo; – FSB24</p>
<p class="""" style=""text-align: center;""><strong>Fat Boy Smoothing Blade&nbsp;</strong>32&rdquo; – FSB32</p>
<p class="""" style=""text-align: center;""><strong>Fat Boy Smoothing Blade</strong>&nbsp;40&rdquo; – FSB40</p>
<p class="""" style=""text-align: center;""><strong>Fat Boy Smoothing Blade</strong>&nbsp;48&rdquo; – FSB48</p>
<p class="""" style=""text-align: center;""><strong>FSBC</strong>&nbsp;– Fat Boy Smoothing Blade Claw</p>","Fat Boy Smoothing Blades Available Now Columbia is proud to launch the Fat Boy Smoothing Blades —built for comfort, precision, and performance. With a lightweight, rubberized ergonomic grip to reduce…",,,images/hand-tools/fatboysmoothingblades_01.webp|images/hand-tools/fatboysmoothingblades_02.webp|images/hand-tools/fatboysmoothingblades_03.webp,Drywall Finishing Tools > Columbia Tools > Hand Tools,"Columbia Tools, FATBOYSMOOTHINGBLADES, Smoothing, Blades, Hand Tools",69,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Fat Boy Smoothing Blades | FATBOYSMOOTHINGBLADES | Columbia Tools,Professional Fat Boy Smoothing Blades by Columbia Tools. Hand Tools drywall taping tool for contractors.
Columbia Tools,,,Finishing Boxes,simple,<p>Finishing Boxes by Columbia Tools.</p>,Finishing Boxes by Columbia Tools.,,,images/finishing-boxes/img_01.webp,Drywall Finishing Tools > Columbia Tools > Finishing Boxes,"Columbia Tools, Finishing, Boxes, Finishing Boxes",71,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Finishing Boxes |  | Columbia Tools,Professional Finishing Boxes by Columbia Tools. Finishing Boxes drywall taping tool for contractors.
Columbia Tools,FLATBOXES,FLATBOXES,Flat Boxes,simple,"<p>(5.5FFB, 7FFB, 8FFB, 10FFB, 12FFB, 14FFB)</p>
<p>Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5&rdquo; specialty box to our 14&rdquo; they are all star performers. Well-built and fine-tuned to offer great flat joints for years. We have been being told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Flat Box we make exceeds your expectations.</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in 5.5″, 7″, 8″, 10″, 12″ and now 14″ sizes</li>
<li>Manual sweeping grip for tight spaces when you cannot actuate the box handle (not on the 5.5″ box)</li>
<li>Bead wheel protects axel from wear while running box on bead</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<h4>DOWNLOADS:</h4>
<p><br />
<br />
<br />
<br />
</p>","(5.5FFB, 7FFB, 8FFB, 10FFB, 12FFB, 14FFB) Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5” specialty box to our 14” they are all star performers. Well-built and…",,,images/finishing-boxes/flatboxes_01.webp|images/finishing-boxes/flatboxes_02.webp|images/finishing-boxes/flatboxes_03.webp,Drywall Finishing Tools > Columbia Tools > Finishing Boxes,"Columbia Tools, FLATBOXES, Flat, Boxes, Finishing Boxes",73,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Flat Boxes | FLATBOXES | Columbia Tools,Professional Flat Boxes by Columbia Tools. Finishing Boxes drywall taping tool for contractors.
Columbia Tools,FATBOYBOXES,FATBOYBOXES,Fat Boy Boxes,simple,"<p>Columbia offers the widest range of high quality, high capacity finishing boxes in the world. From our 5.5″ Fat Boy to our 12″, they are all star performers. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push, and now they’re also the highest capacity on the market. We are very proud to get this feedback and will make sure that every Fat Boy box we make exceeds your expectations.</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in 5.5″, 8″, 10″, 12″ sizes</li>
<li>Bead wheel protects axel from wear while running box on bead</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<h4>DOWNLOADS:</h4>
<p><br />
<br />
</p>","Columbia offers the widest range of high quality, high capacity finishing boxes in the world. From our 5.5″ Fat Boy to our 12″, they are all star performers. Well-built and fine-tuned to offer great…",,,images/finishing-boxes/fatboyboxes_01.webp|images/finishing-boxes/fatboyboxes_02.webp|images/finishing-boxes/fatboyboxes_03.webp,Drywall Finishing Tools > Columbia Tools > Finishing Boxes,"Columbia Tools, FATBOYBOXES, Boxes, Finishing Boxes",75,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Fat Boy Boxes | FATBOYBOXES | Columbia Tools,Professional Fat Boy Boxes by Columbia Tools. Finishing Boxes drywall taping tool for contractors.
Columbia Tools,AUTOMATICFLATBOXES,AUTOMATICFLATBOXES,Automatic Flat Boxes,simple,"<p>(8FFBA, 10FFBA, 12FFBA, 14FFBA &amp; 8FBBA, 10FBBA, 12FBBA)</p>
<p>Columbia offers the widest range of high quality Finishing Boxes in the world. The Automatic Flat Boxes reduce the need to push the compound on to the wall. By engaging, the box springs put pressure on the compound chamber requiring only a light push to operate the box. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Finishing Box we make exceeds your expectations.</p>
<p>Note: Columbia Automatic Boxes do not fit in Road Case.</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in 8″, 10″, 12″ &amp; 14″ regular and 8″, 10″ &amp; 12″ Fat Boy sizes</li>
<li>Engaging axel creates pressure on mud release</li>
<li>Over 50% easier to push</li>
<li>Great for vertical flats</li>
<li>Bead wheel protects axel from wear while running box on bead</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<h4>DOWNLOADS:</h4>
<p></p>
<p></p>","(8FFBA, 10FFBA, 12FFBA, 14FFBA & 8FBBA, 10FBBA, 12FBBA) Columbia offers the widest range of high quality Finishing Boxes in the world. The Automatic Flat Boxes reduce the need to push the compound on…",,,images/finishing-boxes/automaticflatboxes_01.webp|images/finishing-boxes/automaticflatboxes_02.webp,Drywall Finishing Tools > Columbia Tools > Finishing Boxes,"Columbia Tools, AUTOMATICFLATBOXES, Automatic, Flat, Boxes, Finishing Boxes",77,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Automatic Flat Boxes | AUTOMATICFLATBOXES | Columbia Tools,Professional Automatic Flat Boxes by Columbia Tools. Finishing Boxes drywall taping tool for contractors.
Columbia Tools,ITC-K,ITC-K,Inside Track Conversion Kits,simple,"<p>Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5&rdquo; specialty box to our 14&rdquo;, they are all star performers. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push.</p>
<p>Use this kit to convert any box (with the exception of automatic boxes) from a regular axel box to an inside track box. Best used on hard to finish areas like bead, butt joints that aren’t fully dry and ceiling pot lights, this box is sure to make your tricky areas much simpler. We are very proud to get this feedback and will make sure that every Flat Box we make exceeds your expectations.</p>
<h4>FEATURES:</h4>
<ul>
<li>Available for 5.5″, 7″,&nbsp; 8″, 10″, 12″ and 14″ sizes</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Not available on automatic boxes</li>
</ul>
<h4>DOWNLOADS:</h4>
<p></p>","Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5” specialty box to our 14”, they are all star performers. Well-built and fine-tuned to offer great flat joints…",,,images/finishing-boxes/itc_k_01.webp|images/finishing-boxes/itc_k_02.webp|images/finishing-boxes/itc_k_03.webp|images/finishing-boxes/itc_k_04.webp,Drywall Finishing Tools > Columbia Tools > Finishing Boxes,"Columbia Tools, ITC-K, Inside, Track, Conversion, Kits, Finishing Boxes",79,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Inside Track Conversion Kits | ITC-K | Columbia Tools,Professional Inside Track Conversion Kits by Columbia Tools. Finishing Boxes drywall taping tool for contractors.
Columbia Tools,,,Corner Rollers,simple,<p>Corner Rollers by Columbia Tools.</p>,Corner Rollers by Columbia Tools.,,,images/corner-rollers/img_01.webp,Drywall Finishing Tools > Columbia Tools > Corner Rollers,"Columbia Tools, Corner, Rollers, Corner Rollers",81,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Corner Rollers |  | Columbia Tools,Professional Corner Rollers by Columbia Tools. Corner Rollers drywall taping tool for contractors.
Columbia Tools,CC,CC,Corner Cobra,simple,"<p>The Corner Cobra is an amazing time saving tool. It allows the user to roll out No-Coat and other structural corner beads at almost all inside and outside angles. We have heard back from users that it does it quicker and better, which is to us a home run. Another one of our patented products that is changing the time it takes to finish a job.</p>
<h4>FEATURES:</h4>
<ul>
<li>Works on inside and outside angles from 85 to 180 degrees</li>
<li>Sets No-Coat 350 and 425 as well as regular tapes</li>
<li>Tracks the centre and outside edge leaving only a knife feather</li>
<li>Fits Corner Roller handles</li>
<li>Shocks allow for imperfect angles and settings</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",The Corner Cobra is an amazing time saving tool. It allows the user to roll out No-Coat and other structural corner beads at almost all inside and outside angles. We have heard back from users that…,,,images/corner-rollers/cc_01.webp|images/corner-rollers/cc_02.webp,Drywall Finishing Tools > Columbia Tools > Corner Rollers,"Columbia Tools, CC, Corner, Cobra, Corner Rollers",83,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Corner Cobra | CC | Columbia Tools,Professional Corner Cobra by Columbia Tools. Corner Rollers drywall taping tool for contractors.
Columbia Tools,CR,CR,Inside Corner Roller,simple,"<p>Our Inside Corner Roller offers the easiest roll in the industry. With our split wheel design tapes do not drag upon initial contact. The tape immediately imbeds in the corner with all unneeded compound being pushed out from behind.</p>
<h4>FEATURES:</h4>
<ul>
<li>Innovative split wheel design</li>
<li>Cast aluminum body</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",Our Inside Corner Roller offers the easiest roll in the industry. With our split wheel design tapes do not drag upon initial contact. The tape immediately imbeds in the corner with all unneeded…,,,images/corner-rollers/cr_01.webp|images/corner-rollers/cr_02.webp,Drywall Finishing Tools > Columbia Tools > Corner Rollers,"Columbia Tools, CR, Inside, Corner, Roller, Corner Rollers",85,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Inside Corner Roller | CR | Columbia Tools,Professional Inside Corner Roller by Columbia Tools. Corner Rollers drywall taping tool for contractors.
Columbia Tools,COBCR,COBCR,Standard Outside Corner Roller,simple,"<p>Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster.</p>
<p>COBCR &ndash; Standard = 1.750&rdquo;</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in Standard, Bullnose, Wide and Micro (European)</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster. COBCR – Standard = 1.750” FEATURES: Available in Standard, Bullnose, Wide…",,,images/corner-rollers/cobcr_01.webp|images/corner-rollers/cobcr_02.webp,Drywall Finishing Tools > Columbia Tools > Corner Rollers,"Columbia Tools, COBCR, Standard, Outside, Corner, Roller, Corner Rollers",87,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Standard Outside Corner Roller | COBCR | Columbia Tools,Professional Standard Outside Corner Roller by Columbia Tools. Corner Rollers drywall taping tool for contractors.
Columbia Tools,CBNCR,CBNCR,Bullnose Outside Corner Roller,simple,"<p>Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster.</p>
<p>CBNCR &ndash; Bullnose = 1.750&rdquo;</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in Standard, Bullnose, Wide and Micro (European)</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster. CBNCR – Bullnose = 1.750” FEATURES: Available in Standard, Bullnose, Wide…",,,images/corner-rollers/cbncr_01.webp,Drywall Finishing Tools > Columbia Tools > Corner Rollers,"Columbia Tools, CBNCR, Bullnose, Outside, Corner, Roller, Corner Rollers",89,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Bullnose Outside Corner Roller | CBNCR | Columbia Tools,Professional Bullnose Outside Corner Roller by Columbia Tools. Corner Rollers drywall taping tool for contractors.
Columbia Tools,COBCRW,COBCRW,Wide Outside Corner Roller,simple,"<p>Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster.</p>
<p>COBCRW – Wide = 1.930&rdquo;</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in Standard, Bullnose, Wide and Micro (European)</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster. COBCRW – Wide = 1.930” FEATURES: Available in Standard, Bullnose, Wide and…",,,images/corner-rollers/cobcrw_01.webp|images/corner-rollers/cobcrw_02.webp,Drywall Finishing Tools > Columbia Tools > Corner Rollers,"Columbia Tools, COBCRW, Wide, Outside, Corner, Roller, Corner Rollers",91,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Wide Outside Corner Roller | COBCRW | Columbia Tools,Professional Wide Outside Corner Roller by Columbia Tools. Corner Rollers drywall taping tool for contractors.
Columbia Tools,COBCRE,COBCRE,European/Micro Outside Corner Roller,simple,"<p>Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster.</p>
<p>COBCRE &ndash; European/Micro = 1.170&rdquo;</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in Standard, Bullnose, Wide and Micro (European)</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster. COBCRE – European/Micro = 1.170” FEATURES: Available in Standard,…",,,images/corner-rollers/cobcre_01.webp,Drywall Finishing Tools > Columbia Tools > Corner Rollers,"Columbia Tools, COBCRE, EuropeanMicro, Outside, Corner, Roller, Corner Rollers",93,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,European/Micro Outside Corner Roller | COBCRE | Columbia Tools,Professional European/Micro Outside Corner Roller by Columbia Tools. Corner Rollers drywall taping tool for contractors.
Columbia Tools,,,Angleheads,simple,<p>Angleheads by Columbia Tools.</p>,Angleheads by Columbia Tools.,,,images/angle-heads/img_01.webp,Drywall Finishing Tools > Columbia Tools > Angle Heads,"Columbia Tools, Angleheads, Angle Heads",95,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Angleheads |  | Columbia Tools,Professional Angleheads by Columbia Tools. Angle Heads drywall taping tool for contractors.
Columbia Tools,,,2″ Anglehead,simple,"<p>The Columbia 2″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision set carbide blades</li>
<li>Highly durable stainless wings</li>
<li>Comes with wheel kit installed and Allan key for easy removal</li>
<li>Slide lock for easy and secure attachment</li>
<li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<h4>DOWNLOADS:</h4>
<p><br />
<br />
<br />
<br />
</p>","The Columbia 2″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the…",,,images/angle-heads/img_01.webp|images/angle-heads/img_02.webp|images/angle-heads/img_03.webp|images/angle-heads/img_04.webp,Drywall Finishing Tools > Columbia Tools > Angleheads,"Columbia Tools, Anglehead, Angleheads",97,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,2″ Anglehead |  | Columbia Tools,Professional 2″ Anglehead by Columbia Tools. Angleheads drywall taping tool for contractors.
Columbia Tools,,,2.5″ AngleHead,simple,"<p>(2.5AH)</p>
<p>The Columbia 2.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision set carbide blades</li>
<li>Highly durable stainless wings</li>
<li>Comes with wheel kit installed and Allan key for easy removal</li>
<li>Slide lock for easy and secure attachment</li>
<li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","(2.5AH) The Columbia 2.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty,…",,,images/angle-heads/img_01.webp|images/angle-heads/img_02.webp|images/angle-heads/img_03.webp|images/angle-heads/img_04.webp,Drywall Finishing Tools > Columbia Tools > Angleheads,"Columbia Tools, AngleHead, Angleheads",99,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,2.5″ AngleHead |  | Columbia Tools,Professional 2.5″ AngleHead by Columbia Tools. Angleheads drywall taping tool for contractors.
