brand,sku,mpn,old_path,new_path,image_index,is_primary,source,row_id,confidence,status
Columbia Taping Tools,CT88,CT88,scripts/scraped_results/Products/ct88_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ct88/sku-ct88__mpn-ct88__img-01.webp,1,True,catalog_url,260,high,mapped
Columbia Taping Tools,CT89,CT89,scripts/scraped_results/Products/ct89_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ct89/sku-ct89__mpn-ct89__img-01.webp,1,True,catalog_url,261,high,mapped
Columbia Taping Tools,CT92,CT92,scripts/scraped_results/Products/ct92.webp,scripts/scraped_results/Products/columbia-taping-tools/ct92/sku-ct92__mpn-ct92__img-01.webp,1,True,catalog_url,262,high,mapped
Columbia Taping Tools,CT92A,CT92A,scripts/scraped_results/Products/ct92a_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ct92a/sku-ct92a__mpn-ct92a__img-01.webp,1,True,catalog_url,263,high,mapped
Columbia Taping Tools,CT93,CT93,scripts/scraped_results/Products/ct93_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ct93/sku-ct93__mpn-ct93__img-01.webp,1,True,catalog_url,264,high,mapped
Columbia Taping Tools,CT94,CT94,scripts/scraped_results/Products/ct94.webp,scripts/scraped_results/Products/columbia-taping-tools/ct94/sku-ct94__mpn-ct94__img-01.webp,1,True,catalog_url,265,high,mapped
Columbia Taping Tools,CT95,CT95,scripts/scraped_results/Products/ct95.webp,scripts/scraped_results/Products/columbia-taping-tools/ct95/sku-ct95__mpn-ct95__img-01.webp,1,True,catalog_url,266,high,mapped
Columbia Taping Tools,CT96,CT96,scripts/scraped_results/Products/ct96.webp,scripts/scraped_results/Products/columbia-taping-tools/ct96/sku-ct96__mpn-ct96__img-01.webp,1,True,catalog_url,267,high,mapped
Columbia Taping Tools,CT97,CT97,scripts/scraped_results/Products/ct97.webp,scripts/scraped_results/Products/columbia-taping-tools/ct97/sku-ct97__mpn-ct97__img-01.webp,1,True,stem_exact,268,high,mapped
Columbia Taping Tools,CT98,CT98,scripts/scraped_results/Products/ct98_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ct98/sku-ct98__mpn-ct98__img-01.webp,1,True,catalog_url,269,high,mapped
Columbia Taping Tools,CTA107,CTA107,scripts/scraped_results/Products/cta107_0.webp,scripts/scraped_results/Products/columbia-taping-tools/cta107/sku-cta107__mpn-cta107__img-01.webp,1,True,catalog_url,270,high,mapped
Columbia Taping Tools,CTA13,CTA13,scripts/scraped_results/Products/cta13_0.webp,scripts/scraped_results/Products/columbia-taping-tools/cta13/sku-cta13__mpn-cta13__img-01.webp,1,True,catalog_url,271,high,mapped
Columbia Taping Tools,CTA41,CTA41,scripts/scraped_results/Products/cta41_0.webp,scripts/scraped_results/Products/columbia-taping-tools/cta41/sku-cta41__mpn-cta41__img-01.webp,1,True,catalog_url,272,high,mapped
Columbia Taping Tools,CTA59,CTA59,scripts/scraped_results/Products/cta59_0.webp,scripts/scraped_results/Products/columbia-taping-tools/cta59/sku-cta59__mpn-cta59__img-01.webp,1,True,catalog_url,273,high,mapped
Columbia Taping Tools,CTA84,CTA84,scripts/scraped_results/Products/cta84_0.webp,scripts/scraped_results/Products/columbia-taping-tools/cta84/sku-cta84__mpn-cta84__img-01.webp,1,True,catalog_url,274,high,mapped
Columbia Taping Tools,CTA87CL,CTA87CL,scripts/scraped_results/Products/cta87cl_0.webp,scripts/scraped_results/Products/columbia-taping-tools/cta87cl/sku-cta87cl__mpn-cta87cl__img-01.webp,1,True,catalog_url,275,high,mapped
Columbia Taping Tools,CTA99,CTA99,scripts/scraped_results/Products/cta99_0.webp,scripts/scraped_results/Products/columbia-taping-tools/cta99/sku-cta99__mpn-cta99__img-01.webp,1,True,catalog_url,276,high,mapped
Columbia Taping Tools,CTK10,CTK10,scripts/scraped_results/Products/ctk10_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ctk10/sku-ctk10__mpn-ctk10__img-01.webp,1,True,catalog_url,277,high,mapped
Columbia Taping Tools,CTK12,CTK12,scripts/scraped_results/Products/ctk12_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ctk12/sku-ctk12__mpn-ctk12__img-01.webp,1,True,catalog_url,278,high,mapped
Columbia Taping Tools,CTK14,CTK14,scripts/scraped_results/Products/ctk14_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ctk14/sku-ctk14__mpn-ctk14__img-01.webp,1,True,catalog_url,279,medium,conflict
Columbia Taping Tools,CTK8,CTK8,scripts/scraped_results/Products/ctk8_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ctk8/sku-ctk8__mpn-ctk8__img-01.webp,1,True,catalog_url,280,high,mapped
Columbia Taping Tools,CTR1,CTR1,scripts/scraped_results/Products/ctr1_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ctr1/sku-ctr1__mpn-ctr1__img-01.webp,1,True,catalog_url,281,high,mapped
Columbia Taping Tools,CTR42A,CTR42A,scripts/scraped_results/Products/ctr42a_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ctr42a/sku-ctr42a__mpn-ctr42a__img-01.webp,1,True,catalog_url,282,high,mapped
Columbia Taping Tools,CTR72,CTR72,scripts/scraped_results/Products/ctr72_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ctr72/sku-ctr72__mpn-ctr72__img-01.webp,1,True,catalog_url,283,high,mapped
Columbia Taping Tools,DIRECTCORNERFLUSHER,DIRECTCORNERFLUSHER,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/directcornerflusher/sku-directcornerflusher__mpn-directcornerflusher__img-01.webp,1,True,catalog_url,284,medium,conflict
Columbia Taping Tools,FA201,FA201,scripts/scraped_results/Products/fa201_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa201/sku-fa201__mpn-fa201__img-01.webp,1,True,catalog_url,285,high,mapped
Columbia Taping Tools,FA208,FA208,scripts/scraped_results/Products/fa208_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa208/sku-fa208__mpn-fa208__img-01.webp,1,True,catalog_url,286,high,mapped
Columbia Taping Tools,FA215,FA215,scripts/scraped_results/Products/fa215_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa215/sku-fa215__mpn-fa215__img-01.webp,1,True,catalog_url,287,high,mapped
Columbia Taping Tools,FA220,FA220,scripts/scraped_results/Products/fa220_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa220/sku-fa220__mpn-fa220__img-01.webp,1,True,catalog_url,288,high,mapped
Columbia Taping Tools,FA222,FA222,scripts/scraped_results/Products/fa222_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa222/sku-fa222__mpn-fa222__img-01.webp,1,True,catalog_url,289,high,mapped
Columbia Taping Tools,FA224,FA224,scripts/scraped_results/Products/fa224_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa224/sku-fa224__mpn-fa224__img-01.webp,1,True,catalog_url,290,high,mapped
Columbia Taping Tools,FA225,FA225,scripts/scraped_results/Products/fa225_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa225/sku-fa225__mpn-fa225__img-01.webp,1,True,catalog_url,291,high,mapped
Columbia Taping Tools,FA231,FA231,scripts/scraped_results/Products/fa231_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa231/sku-fa231__mpn-fa231__img-01.webp,1,True,catalog_url,292,high,mapped
Columbia Taping Tools,FA232,FA232,scripts/scraped_results/Products/fa232_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa232/sku-fa232__mpn-fa232__img-01.webp,1,True,catalog_url,293,high,mapped
Columbia Taping Tools,FA234,FA234,scripts/scraped_results/Products/fa234_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa234/sku-fa234__mpn-fa234__img-01.webp,1,True,catalog_url,294,high,mapped
Columbia Taping Tools,FA245,FA245,scripts/scraped_results/Products/fa245_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa245/sku-fa245__mpn-fa245__img-01.webp,1,True,catalog_url,295,high,mapped
Columbia Taping Tools,FA247,FA247,scripts/scraped_results/Products/fa247.webp,scripts/scraped_results/Products/columbia-taping-tools/fa247/sku-fa247__mpn-fa247__img-01.webp,1,True,catalog_url,296,high,mapped
Columbia Taping Tools,FA252,FA252,scripts/scraped_results/Products/fa252_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa252/sku-fa252__mpn-fa252__img-01.webp,1,True,catalog_url,297,high,mapped
Columbia Taping Tools,FA253,FA253,scripts/scraped_results/Products/fa253.webp,scripts/scraped_results/Products/columbia-taping-tools/fa253/sku-fa253__mpn-fa253__img-01.webp,1,True,catalog_url,298,high,mapped
Columbia Taping Tools,FA256,FA256,scripts/scraped_results/Products/fa256_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa256/sku-fa256__mpn-fa256__img-01.webp,1,True,catalog_url,299,high,mapped
Columbia Taping Tools,FA261,FA261,scripts/scraped_results/Products/fa261_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa261/sku-fa261__mpn-fa261__img-01.webp,1,True,catalog_url,300,high,mapped
Columbia Taping Tools,FA262,FA262,scripts/scraped_results/Products/fa262_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa262/sku-fa262__mpn-fa262__img-01.webp,1,True,catalog_url,301,high,mapped
Columbia Taping Tools,FA266,FA266,scripts/scraped_results/Products/fa266_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa266/sku-fa266__mpn-fa266__img-01.webp,1,True,catalog_url,302,high,mapped
Columbia Taping Tools,FA267,FA267,scripts/scraped_results/Products/fa267_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa267/sku-fa267__mpn-fa267__img-01.webp,1,True,catalog_url,303,high,mapped
Columbia Taping Tools,FA268,FA268,scripts/scraped_results/Products/fa268_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa268/sku-fa268__mpn-fa268__img-01.webp,1,True,catalog_url,304,high,mapped
Columbia Taping Tools,FA270,FA270,scripts/scraped_results/Products/fa270_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa270/sku-fa270__mpn-fa270__img-01.webp,1,True,catalog_url,305,high,mapped
Columbia Taping Tools,FA273,FA273,scripts/scraped_results/Products/fa273_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa273/sku-fa273__mpn-fa273__img-01.webp,1,True,catalog_url,306,high,mapped
Columbia Taping Tools,FA274,FA274,scripts/scraped_results/Products/fa274_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa274/sku-fa274__mpn-fa274__img-01.webp,1,True,catalog_url,307,high,mapped
Columbia Taping Tools,FA275,FA275,scripts/scraped_results/Products/fa275_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa275/sku-fa275__mpn-fa275__img-01.webp,1,True,catalog_url,308,high,mapped
Columbia Taping Tools,FA276,FA276,scripts/scraped_results/Products/fa276_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa276/sku-fa276__mpn-fa276__img-01.webp,1,True,catalog_url,309,high,mapped
Columbia Taping Tools,FA278,FA278,scripts/scraped_results/Products/fa278.webp,scripts/scraped_results/Products/columbia-taping-tools/fa278/sku-fa278__mpn-fa278__img-01.webp,1,True,catalog_url,310,high,mapped
Columbia Taping Tools,FA279,FA279,scripts/scraped_results/Products/fa279_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa279/sku-fa279__mpn-fa279__img-01.webp,1,True,catalog_url,311,high,mapped
Columbia Taping Tools,FA280,FA280,scripts/scraped_results/Products/fa280.webp,scripts/scraped_results/Products/columbia-taping-tools/fa280/sku-fa280__mpn-fa280__img-01.webp,1,True,catalog_url,312,high,mapped
Columbia Taping Tools,FA281,FA281,scripts/scraped_results/Products/fa281_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa281/sku-fa281__mpn-fa281__img-01.webp,1,True,catalog_url,313,high,mapped
Columbia Taping Tools,FA285,FA285,scripts/scraped_results/Products/fa285_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa285/sku-fa285__mpn-fa285__img-01.webp,1,True,catalog_url,314,high,mapped
Columbia Taping Tools,FA289,FA289,scripts/scraped_results/Products/fa289_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa289/sku-fa289__mpn-fa289__img-01.webp,1,True,catalog_url,315,high,mapped
Columbia Taping Tools,FA290,FA290,scripts/scraped_results/Products/fa290_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa290/sku-fa290__mpn-fa290__img-01.webp,1,True,catalog_url,316,high,mapped
Columbia Taping Tools,FA292,FA292,scripts/scraped_results/Products/fa292_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa292/sku-fa292__mpn-fa292__img-01.webp,1,True,catalog_url,317,high,mapped
Columbia Taping Tools,FA294,FA294,scripts/scraped_results/Products/fa294_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa294/sku-fa294__mpn-fa294__img-01.webp,1,True,catalog_url,318,high,mapped
Columbia Taping Tools,FA295,FA295,scripts/scraped_results/Products/fa295_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa295/sku-fa295__mpn-fa295__img-01.webp,1,True,catalog_url,319,high,mapped
Columbia Taping Tools,FA296,FA296,scripts/scraped_results/Products/fa296_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa296/sku-fa296__mpn-fa296__img-01.webp,1,True,catalog_url,320,high,mapped
Columbia Taping Tools,FA298,FA298,scripts/scraped_results/Products/fa298_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa298/sku-fa298__mpn-fa298__img-01.webp,1,True,catalog_url,321,high,mapped
Columbia Taping Tools,FA300,FA300,scripts/scraped_results/Products/fa300_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa300/sku-fa300__mpn-fa300__img-01.webp,1,True,catalog_url,322,high,mapped
Columbia Taping Tools,FA302,FA302,scripts/scraped_results/Products/fa302_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa302/sku-fa302__mpn-fa302__img-01.webp,1,True,catalog_url,323,high,mapped
Columbia Taping Tools,FA305,FA305,scripts/scraped_results/Products/fa305_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa305/sku-fa305__mpn-fa305__img-01.webp,1,True,catalog_url,324,high,mapped
Columbia Taping Tools,FA306,FA306,scripts/scraped_results/Products/fa306_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa306/sku-fa306__mpn-fa306__img-01.webp,1,True,catalog_url,325,high,mapped
Columbia Taping Tools,FA308,FA308,scripts/scraped_results/Products/fa308_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa308/sku-fa308__mpn-fa308__img-01.webp,1,True,catalog_url,326,high,mapped
Columbia Taping Tools,FA312,FA312,scripts/scraped_results/Products/fa312_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa312/sku-fa312__mpn-fa312__img-01.webp,1,True,catalog_url,327,high,mapped
Columbia Taping Tools,FA314,FA314,scripts/scraped_results/Products/fa314_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa314/sku-fa314__mpn-fa314__img-01.webp,1,True,catalog_url,328,high,mapped
Columbia Taping Tools,FA379,FA379,scripts/scraped_results/Products/fa379_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa379/sku-fa379__mpn-fa379__img-01.webp,1,True,catalog_url,329,high,mapped
Columbia Taping Tools,FA380,FA380,scripts/scraped_results/Products/fa380_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fa380/sku-fa380__mpn-fa380__img-01.webp,1,True,catalog_url,330,high,mapped
Columbia Taping Tools,FATBOYBOXES,FATBOYBOXES,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/fatboyboxes/sku-fatboyboxes__mpn-fatboyboxes__img-01.webp,1,True,catalog_url,331,medium,conflict
Columbia Taping Tools,FATBOYSMOOTHINGBLADES,FATBOYSMOOTHINGBLADES,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/fatboysmoothingblades/sku-fatboysmoothingblades__mpn-fatboysmoothingblades__img-01.webp,1,True,catalog_url,332,medium,conflict
Columbia Taping Tools,FFB17,FFB17,scripts/scraped_results/Products/ffb17_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ffb17/sku-ffb17__mpn-ffb17__img-01.webp,1,True,catalog_url,333,high,mapped
Columbia Taping Tools,FFB43,FFB43,scripts/scraped_results/Products/ffb43_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ffb43/sku-ffb43__mpn-ffb43__img-01.webp,1,True,catalog_url,334,high,mapped
Columbia Taping Tools,FINISHINGBOXMAINTENANCEKITS,FINISHINGBOXMAINTENANCEKITS,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/finishingboxmaintenancekits/sku-finishingboxmaintenancekits__mpn-finishingboxmaintenancekits__img-01.webp,1,True,catalog_url,335,medium,conflict
Columbia Taping Tools,FINISHINGHAWKS,FINISHINGHAWKS,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/finishinghawks/sku-finishinghawks__mpn-finishinghawks__img-01.webp,1,True,catalog_url,336,medium,conflict
Columbia Taping Tools,FLATBOXES,FLATBOXES,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/flatboxes/sku-flatboxes__mpn-flatboxes__img-01.webp,1,True,catalog_url,337,medium,conflict
Columbia Taping Tools,FLATBOXHANDLE,FLATBOXHANDLE,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/flatboxhandle/sku-flatboxhandle__mpn-flatboxhandle__img-01.webp,1,True,catalog_url,338,medium,conflict
Columbia Taping Tools,FMH,FMH,scripts/scraped_results/Products/fmh_0.webp,scripts/scraped_results/Products/columbia-taping-tools/fmh/sku-fmh__mpn-fmh__img-01.webp,1,True,catalog_url,339,high,mapped
Columbia Taping Tools,GN,GN,scripts/scraped_results/Products/tbgn.webp,scripts/scraped_results/Products/columbia-taping-tools/gn/sku-gn__mpn-gn__img-01.webp,1,True,catalog_url,340,medium,conflict
Columbia Taping Tools,HANDLEMAINTENANCEKITS,HANDLEMAINTENANCEKITS,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/handlemaintenancekits/sku-handlemaintenancekits__mpn-handlemaintenancekits__img-01.webp,1,True,catalog_url,341,medium,conflict
Columbia Taping Tools,HMP,HMP,scripts/scraped_results/Products/hmp.webp,scripts/scraped_results/Products/columbia-taping-tools/hmp/sku-hmp__mpn-hmp__img-01.webp,1,True,catalog_url,342,high,mapped
Columbia Taping Tools,IA90,IA90,scripts/scraped_results/Products/ia90_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ia90/sku-ia90__mpn-ia90__img-01.webp,1,True,catalog_url,343,high,mapped
Columbia Taping Tools,ICA,ICA,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/ica/sku-ica__mpn-ica__img-01.webp,1,True,catalog_url,344,medium,conflict
Columbia Taping Tools,ICA21,ICA21,scripts/scraped_results/Products/ica21_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ica21/sku-ica21__mpn-ica21__img-01.webp,1,True,catalog_url,345,high,mapped
Columbia Taping Tools,ICA41,ICA41,scripts/scraped_results/Products/ica41_0.webp,scripts/scraped_results/Products/columbia-taping-tools/ica41/sku-ica41__mpn-ica41__img-01.webp,1,True,catalog_url,346,high,mapped
Columbia Taping Tools,ICATW,ICATW,scripts/scraped_results/Products/icatw.webp,scripts/scraped_results/Products/columbia-taping-tools/icatw/sku-icatw__mpn-icatw__img-01.webp,1,True,catalog_url,347,high,mapped
Columbia Taping Tools,ITC-K,ITC-K,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/itc-k/sku-itc-k__mpn-itc-k__img-01.webp,1,True,catalog_url,348,medium,conflict
Columbia Taping Tools,MH,MH,scripts/scraped_results/Products/mh.webp,scripts/scraped_results/Products/columbia-taping-tools/mh/sku-mh__mpn-mh__img-01.webp,1,True,catalog_url,349,high,mapped
Columbia Taping Tools,MH17,MH17,scripts/scraped_results/Products/mh17_0.webp,scripts/scraped_results/Products/columbia-taping-tools/mh17/sku-mh17__mpn-mh17__img-01.webp,1,True,catalog_url,350,high,mapped
Columbia Taping Tools,MH21,MH21,scripts/scraped_results/Products/mh21_0.webp,scripts/scraped_results/Products/columbia-taping-tools/mh21/sku-mh21__mpn-mh21__img-01.webp,1,True,catalog_url,351,high,mapped
Columbia Taping Tools,MH24,MH24,scripts/scraped_results/Products/mh24_0.webp,scripts/scraped_results/Products/columbia-taping-tools/mh24/sku-mh24__mpn-mh24__img-01.webp,1,True,catalog_url,352,high,mapped
Columbia Taping Tools,MH25,MH25,scripts/scraped_results/Products/mh25_0.webp,scripts/scraped_results/Products/columbia-taping-tools/mh25/sku-mh25__mpn-mh25__img-01.webp,1,True,catalog_url,353,high,mapped
Columbia Taping Tools,MH9,MH9,scripts/scraped_results/Products/mh9_0.webp,scripts/scraped_results/Products/columbia-taping-tools/mh9/sku-mh9__mpn-mh9__img-01.webp,1,True,catalog_url,354,high,mapped
Columbia Taping Tools,MHL,MHL,scripts/scraped_results/Products/mhl_0.webp,scripts/scraped_results/Products/columbia-taping-tools/mhl/sku-mhl__mpn-mhl__img-01.webp,1,True,catalog_url,355,high,mapped
Columbia Taping Tools,MHS,MHS,scripts/scraped_results/Products/mhs.webp,scripts/scraped_results/Products/columbia-taping-tools/mhs/sku-mhs__mpn-mhs__img-01.webp,1,True,catalog_url,356,high,mapped
Columbia Taping Tools,MPR1,MPR1,scripts/scraped_results/Products/mpr1_0.webp,scripts/scraped_results/Products/columbia-taping-tools/mpr1/sku-mpr1__mpn-mpr1__img-01.webp,1,True,catalog_url,357,high,mapped
Columbia Taping Tools,MUDPANS,MUDPANS,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/mudpans/sku-mudpans__mpn-mudpans__img-01.webp,1,True,catalog_url,358,medium,conflict
Columbia Taping Tools,MUDPUMPMAINTENANCEKIT,MUDPUMPMAINTENANCEKIT,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/mudpumpmaintenancekit/sku-mudpumpmaintenancekit__mpn-mudpumpmaintenancekit__img-01.webp,1,True,catalog_url,359,medium,conflict
Columbia Taping Tools,NAILSPOTTERMAINTENANCEKITS,NAILSPOTTERMAINTENANCEKITS,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/nailspottermaintenancekits/sku-nailspottermaintenancekits__mpn-nailspottermaintenancekits__img-01.webp,1,True,catalog_url,360,medium,conflict
Columbia Taping Tools,OA90,OA90,scripts/scraped_results/Products/oa90.webp,scripts/scraped_results/Products/columbia-taping-tools/oa90/sku-oa90__mpn-oa90__img-01.webp,1,True,catalog_url,361,high,mapped
Columbia Taping Tools,ONEPIECEPUTTYKNIVESCOPY,ONEPIECEPUTTYKNIVESCOPY,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/onepieceputtyknivescopy/sku-onepieceputtyknivescopy__mpn-onepieceputtyknivescopy__img-01.webp,1,True,catalog_url,362,medium,conflict
Columbia Taping Tools,OUTSIDE90GROOVEDMUDHEADS,OUTSIDE90GROOVEDMUDHEADS,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/outside90groovedmudheads/sku-outside90groovedmudheads__mpn-outside90groovedmudheads__img-01.webp,1,True,catalog_url,363,medium,conflict
Columbia Taping Tools,PC1H,PC1H,scripts/scraped_results/Products/pc1h_0.webp,scripts/scraped_results/Products/columbia-taping-tools/pc1h/sku-pc1h__mpn-pc1h__img-01.webp,1,True,catalog_url,364,high,mapped
Columbia Taping Tools,PC1HEXT,PC1HEXT,scripts/scraped_results/Products/pc1hext_0.webp,scripts/scraped_results/Products/columbia-taping-tools/pc1hext/sku-pc1hext__mpn-pc1hext__img-01.webp,1,True,catalog_url,365,high,mapped
Columbia Taping Tools,PCHXL,PCHXL,scripts/scraped_results/Products/pchxl_0.webp,scripts/scraped_results/Products/columbia-taping-tools/pchxl/sku-pchxl__mpn-pchxl__img-01.webp,1,True,catalog_url,366,high,mapped
Columbia Taping Tools,PCLT42,PCLT42,scripts/scraped_results/Products/pclt42_0.webp,scripts/scraped_results/Products/columbia-taping-tools/pclt42/sku-pclt42__mpn-pclt42__img-01.webp,1,True,catalog_url,367,high,mapped
Columbia Taping Tools,PCMT42,PCMT42,scripts/scraped_results/Products/pcmt42_0.webp,scripts/scraped_results/Products/columbia-taping-tools/pcmt42/sku-pcmt42__mpn-pcmt42__img-01.webp,1,True,catalog_url,368,high,mapped
Columbia Taping Tools,PDDM,PDDM,scripts/scraped_results/Products/pddm.webp,scripts/scraped_results/Products/columbia-taping-tools/pddm/sku-pddm__mpn-pddm__img-01.webp,1,True,catalog_url,369,high,mapped
Columbia Taping Tools,PHA,PHA,scripts/scraped_results/Products/cttpha.webp,scripts/scraped_results/Products/columbia-taping-tools/pha/sku-pha__mpn-pha__img-01.webp,1,True,catalog_url,370,high,mapped
Columbia Taping Tools,PHMP,PHMP,scripts/scraped_results/Products/phmp_0.webp,scripts/scraped_results/Products/columbia-taping-tools/phmp/sku-phmp__mpn-phmp__img-01.webp,1,True,catalog_url,371,high,mapped
Columbia Taping Tools,PMH,PMH,scripts/scraped_results/Products/pmh_0.webp,scripts/scraped_results/Products/columbia-taping-tools/pmh/sku-pmh__mpn-pmh__img-01.webp,1,True,catalog_url,372,high,mapped
Columbia Taping Tools,PMHL,PMHL,scripts/scraped_results/Products/mhl_0.webp,scripts/scraped_results/Products/columbia-taping-tools/pmhl/sku-pmhl__mpn-pmhl__img-01.webp,1,True,catalog_url,373,medium,conflict
Columbia Taping Tools,PMHS,PMHS,scripts/scraped_results/Products/pmhs_0.webp,scripts/scraped_results/Products/columbia-taping-tools/pmhs/sku-pmhs__mpn-pmhs__img-01.webp,1,True,catalog_url,374,high,mapped
Columbia Taping Tools,PTAPER,PTAPER,scripts/scraped_results/Products/ptaper.webp,scripts/scraped_results/Products/columbia-taping-tools/ptaper/sku-ptaper__mpn-ptaper__img-01.webp,1,True,catalog_url,375,high,mapped
Columbia Taping Tools,PTS,PTS,scripts/scraped_results/Products/pts.webp,scripts/scraped_results/Products/columbia-taping-tools/pts/sku-pts__mpn-pts__img-01.webp,1,True,catalog_url,376,high,mapped
Columbia Taping Tools,PUTTYKNIVES,PUTTYKNIVES,scripts/scraped_results/Products/no-image-placeholder.webp,scripts/scraped_results/Products/columbia-taping-tools/puttyknives/sku-puttyknives__mpn-puttyknives__img-01.webp,1,True,catalog_url,377,medium,conflict
Columbia Taping Tools,RC,RC,scripts/scraped_results/Products/rc_0.webp,scripts/scraped_results/Products/columbia-taping-tools/rc/sku-rc__mpn-rc__img-01.webp,1,True,catalog_url,378,high,mapped
Columbia Taping Tools,SACS,SACS,scripts/scraped_results/Products/sacs_0.webp,scripts/scraped_results/Products/columbia-taping-tools/sacs/sku-sacs__mpn-sacs__img-01.webp,1,True,catalog_url,379,high,mapped
Columbia Taping Tools,SAT,SAT,scripts/scraped_results/Products/sat.webp,scripts/scraped_results/Products/columbia-taping-tools/sat/sku-sat__mpn-sat__img-01.webp,1,True,catalog_url,380,high,mapped
Columbia Taping Tools,SB212,SB212,scripts/scraped_results/Products/sb212_0.webp,scripts/scraped_results/Products/columbia-taping-tools/sb212/sku-sb212__mpn-sb212__img-01.webp,1,True,catalog_url,381,high,mapped
