Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 used for variations,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 used for variations,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 used for variations,Attribute 3 global,Meta: _mpn
simple,CFA-TT,,TapeTech Corner Finisher Handle Adapter CFA-TT,1,0,visible,"The TapeTech CFA-TT Corner Finisher Adapter screws onto the new FHTT & XHTT interchangeable support handles, and allows attachment of any angle head corner finisher.","The TapeTech CFA-TT Corner Finisher Adapter screws onto the new FHTT & XHTT interchangeable support handles, and allows attachment of any angle head corner finisher.",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,203,TapeTech,,,,,,,,,,,,,,,,CFA-TT
simple,TTCFS,,TapeTech Corner Finishing Set TTCFS,1,0,visible,TapeTech Corner Finishing Set TTCFS Pre-packaged drywall corner finishing kit configured with the most popular size Corner applicator and finisher. Includes Bazooka Pump with filler for increased efficiency. A great value for seasoned drywall pros. Functions: Finishes tape on inside corners 5 Year TapeTech Warranty Inc,"TapeTech Corner Finishing Set TTCFS Pre-packaged drywall corner finishing kit configured with the most popular size Corner applicator and finisher. Includes Bazooka Pump with filler for increased efficiency. A great value for seasoned drywall pros. Functions: Finishes tape on inside corners 5 Year TapeTech Warranty Includes: 3"" EZ Roll™ Adjustable Corner Finisher 48TT 8"" Corner Applicator CA08TT Loading Pump 76TT Flat Box Filler 90TT Extendable Handle XHTT",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,204,TapeTech,,,,,,,,,,,,,,,,TTCFS
simple,15TTE/XHTT,,TapeTech Corner Roller w/ TapeTech Extendable Handle,1,0,visible,TapeTech 15TTE Corner Roller with XHTT Interchangeable Aluminum Extender Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that make it easier to clean and operate. The wheels are a departure from the old reversible steel wheels - Replaced with sta,"TapeTech 15TTE Corner Roller with XHTT Interchangeable Aluminum Extender Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that make it easier to clean and operate. The wheels are a departure from the old reversible steel wheels - Replaced with stainless steel roller wheels filled with plastic. The new design washes easier, keeps mud from caking up the wheels, and eliminates stuck wheels. The wheels are attached with a stud design that inhibits wear, and eases friction. Combine the Roller with TapeTech's new XHTT D-Shaped Interchangeable 43""-77"" Extendable Aluminum Handle, and you're covered from floor to ceiling. The corner roller drywall tool is used to embed drywall paper tape firmly into the corner in preparation for use with a corner finisher angle head. All TapeTech tools come with an industry-best 5-year limited warranty. Additionally, the tools can be serviced through All-Wall with 2 authorized warranty and repair locations. For over 25 years, TapeTech has served the needs of the drywall industry, producing tools of uncompromising quality, durability and performance. TapeTech’s engineers are continuously designing new tools and improving existing tools to make the job of the finishing professional easier. TapeTech Corner Roller with XHTT Handle Features: Steel Rollers with Plastic Interior provides smooth operation, and are easy to clean Lightweight and fast tool to bed the tape into inside corners forming a sharp corner at the same time. Can embed tape in 12-foot high corners while standing on the floor. Includes TapeTech XHTT Interchangeable 43""-77"" Aluminum Extendable Handle Handle diameter of 1.25"" is larger and more comfortable than previous versions D-Shaped XHTT handle fits the TapeTech Angle Boxes, Nail Spotters and Corner Finishers with available adapters",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,205,TapeTech,,,,,,,,,,,,,,,,15TTE/XHTT
simple,15TTE w/Handle,,TapeTech Corner Roller with Handle TT15E,1,0,visible,TapeTech 15TTE Corner Roller with FHTT Interchangeable Fiberglass Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that make it easier to clean and operate. The wheels are a departure from the old reversible steel wheels - Replaced with stainless ,"TapeTech 15TTE Corner Roller with FHTT Interchangeable Fiberglass Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that make it easier to clean and operate. The wheels are a departure from the old reversible steel wheels - Replaced with stainless steel roller wheels filled with plastic. The new design washes easier, keeps mud from caking up the wheels, and eliminates stuck wheels. The wheels are attached with a stud design that inhibits wear, and eases friction. Combine the Roller with TapeTech's new FHTT D-Shaped Interchangeable 43"" Fiberglass Handle, and you're covered from floor to ceiling. The corner roller drywall tool is used to embed drywall paper tape firmly into the corner in preparation for use with a corner finisher angle head. All TapeTech tools come with an industry-best 5-year limited warranty. Additionally, the tools can be serviced through All-Wall with 2 authorized warranty and repair locations. For over 25 years, TapeTech has served the needs of the drywall industry, producing tools of uncompromising quality, durability and performance. TapeTech’s engineers are continuously designing new tools and improving existing tools to make the job of the finishing professional easier. TapeTech Corner Roller with FHTT Handle Features: Steel Rollers with Plastic Interior provides smooth operation, and are easy to clean Lightweight and fast tool to bed the tape into inside corners forming a sharp corner at the same time. Can embed tape in 10-foot high (3m) corners while standing on the floor. Includes TapeTech FHTT Interchangeable 43"" Fiberglass Handle Handle diameter of 1.25"" is larger and more comfortable than previous versions D-Shaped FHTT handle fits the TapeTech Angle Boxes, Nail Spotters and Corner Finishers with available adapters",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,206,TapeTech,,,,,,,,,,,,,,,,15TTE w/Handle
simple,72066,,TapeTech Deluxe Finishing Knife Set,1,0,visible,"TapeTech Deluxe Finishing Knife Set with Case TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades. The new handle adapter is more robust, providing quic","TapeTech Deluxe Finishing Knife Set with Case TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades. The new handle adapter is more robust, providing quick angle adjustment and improved durability. TapeTech makes it possible for every finisher to achieve the best results without breaking the bank! Features: Optimal Comfort, Control And Ergonomics Molded Texture Provides Superior Grip Stainless Steel Blade 33% Lighter Than Competitive Brands Blades Are Now Easily Replaceable 49% Less Than Other Brands Set Includes: 1 - TapeTech 12"" Premium Finishing Knife PFK12TT 1 - TapeTech 14"" Premium Finishing Knife PFK14TT 1 - TapeTech 18"" Premium Finishing Knife PFK18TT 1 - TapeTech 24"" Premium Finishing Knife PFK24TT 1 - TapeTech 32"" Premium Finishing Knife PFK32TT 1 - TapeTech Finishing Knife Handle Adapter PFKHATT 1 - TapeTech Extendable Support Handle XHTT 1 - TapeTech 46"" Hard Utility Case TTCASE46H",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,207,TapeTech,,,,,,,,,,,,,,,,72066
simple,10356,,TapeTech Drywall Tools Flat Box Set (Configurable),1,0,visible,"TapeTech Taping Tools Flat Box Combo Set will give the drywall professional or remodeler everything necessary to complete most projects. Tape Tech drywall tools are recognized around the world, and this extra value Tape Tech Taping Tool package is a great starting point or addition to any drywall tool set. This TapeTec","TapeTech Taping Tools Flat Box Combo Set will give the drywall professional or remodeler everything necessary to complete most projects. Tape Tech drywall tools are recognized around the world, and this extra value Tape Tech Taping Tool package is a great starting point or addition to any drywall tool set. This TapeTech Tool Set finishes drywall flat joints, and includes a handle and drywall loading pump. The TapeTech Taping Tools by Ames Flat Box Combo Includes: Box handle controls flat box position for comfortable, efficient sheetrock finishing. Choose Box Handle Length to best suit your drywall finishing needs. Flat Boxes dispense just the right amount of mud compound for excellent sheetrock finishing. Choose Standard, EasyClean® or PowerAssist® Flat boxes",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,208,TapeTech,,,,,,,,,,,,,,,,10356
simple,76TT,,TapeTech EasyClean® Loading Pump 76TT,1,0,visible,TapeTech EasyClean® Loading Pump - 76TT Fills automatic drywall tools with joint compound through optional Gooseneck and Box Filler Fitting. The TapeTech Taping Tools Pump works with all major brand attachments and automatic taping and finishing tools. This pump features an Easy Clean® quick release foot valve has a tw,"TapeTech EasyClean® Loading Pump - 76TT Fills automatic drywall tools with joint compound through optional Gooseneck and Box Filler Fitting. The TapeTech Taping Tools Pump works with all major brand attachments and automatic taping and finishing tools. This pump features an Easy Clean® quick release foot valve has a twist-lock design for removal without tools. New integrated gasket design provides a better seal and makes disposable paper gaskets obsolete. The new streamlined head design makes cylinder removal and cleaning a breeze. Specially designed to increase suction, the anodized tube is also light and durable. Requires Box Filler and/or Gooseneck for filling tools (sold separately). Features: Easy Clean® Quick Release Integrated Gasket Design. Easy Clean Up Quick Release Handle Pin Designed To Increase Suction. Anodized Tube For Durability. 14.9"" Length",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,209,TapeTech,,,,,,,,,,,,,,,,76TT
simple,76TT w/90T,,TapeTech EasyClean® Loading Pump With Filler,1,0,visible,"The TapeTech EasyClean® Drywall Mud Pump Model - 76TT with Box Filler - 90T A great combination! With this kit you are ready to start filling any of your Finishing Boxes, Corner Applicators and Nail Spotters. This pump will work with all major brand automatic taping and finishing tools. Optional Gooseneck available to ","The TapeTech EasyClean® Drywall Mud Pump Model - 76TT with Box Filler - 90T A great combination! With this kit you are ready to start filling any of your Finishing Boxes, Corner Applicators and Nail Spotters. This pump will work with all major brand automatic taping and finishing tools. Optional Gooseneck available to fill your Automatic Tapers. Features: Easy Clean® quick release foot valve has a twist-lock design for removal without tools. New integrated gasket design provides a better seal and makes disposable paper gaskets obsolete. The new streamlined head design makes cylinder removal and cleaning a breeze. The TapeTech Advantages Easy to maintain and clean with removable tube. Low friction components increase suction. Anodized gold tube extends durability. Quick release handle pin aids in cleaning and transport. Includes TapeTech 90T Box Filler",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,210,TapeTech,,,,,,,,,,,,,,,,76TT w/90T
simple,XHTT/CAA-TT,,TapeTech Extendable Angle Box Handle XHTT/CAA,1,0,visible,"TapeTech XHTT/CAA is an all-new aluminum extendable angle box handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicato","TapeTech XHTT/CAA is an all-new aluminum extendable angle box handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The XHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech XHTT/CAA Interchangeable Handle Kit Features: Includes the CAA adapter for older style corner finisher boxes or angle boxes Extendable from 43""-77"" Lightweight and maneuverable at only 2.15 lbs Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,211,TapeTech,,,,,,,,,,,,,,,,XHTT/CAA-TT
simple,XHTT/CFA,,TapeTech Extendable Angle Head Handle XHTT/CFA,1,0,visible,"TapeTech XHTT/CFA is an all-new aluminum extendable angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicat","TapeTech XHTT/CFA is an all-new aluminum extendable angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The XHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech XHTT/CFA Interchangeable Handle Kit Features: Includes the CFA adapter for corner finishers or corner flushers Extendable from 43""-77"" Lightweight and maneuverable at only 2.15 lbs Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,212,TapeTech,,,,,,,,,,,,,,,,XHTT/CFA
simple,XHTT/NSA,,TapeTech Extendable Nail Spotter Handle XHTT/NSA,1,0,visible,"TapeTech XHTT/NSA-TT is an all-new aluminum extendable nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner app","TapeTech XHTT/NSA-TT is an all-new aluminum extendable nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The XHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech XHTT/NSA-TT Interchangeable Handle Kit Features: Includes the NSA adapter for Nail Spotters Extendable from 43""-77"" Lightweight and maneuverable at only 2.15 lbs Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,213,TapeTech,,,,,,,,,,,,,,,,XHTT/NSA
simple,FHTT/CAA-TT,,TapeTech Fiberglass Angle Box Handle FHTT/CAA,1,0,visible,"TapeTech FHTT/CAA is an all-new fiberglass angle box handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nai","TapeTech FHTT/CAA is an all-new fiberglass angle box handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech FHTT/CAA Interchangeable Handle Kit Features: Includes the CAA adapter for older style corner boxes or angle boxes Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Extremely light fiberglass (1.2 lbs) and 43"" overall length Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,214,TapeTech,,,,,,,,,,,,,,,,FHTT/CAA-TT
simple,FHTT/CFA,,TapeTech Fiberglass Angle Head Handle FHTT/CFA,1,0,visible,"TapeTech FHTT/CFA is an all-new fiberglass angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and na","TapeTech FHTT/CFA is an all-new fiberglass angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech FHTT/CFA Interchangeable Handle Kit Features: Includes the CFA adapter for corner finishers or corner flushers Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Extremely light fiberglass (1.2 lbs) and 43"" overall length Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,215,TapeTech,,,,,,,,,,,,,,,,FHTT/CFA
simple,FHTT/NSA,,TapeTech Fiberglass Nail Spotter Handle FHTT/NSA,1,0,visible,"TapeTech FHTT/NSA is an all-new fiberglass nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and ","TapeTech FHTT/NSA is an all-new fiberglass nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech FHTT/NSA Interchangeable Handle Kit Features: Includes the NSA adapter for nail spotter heads Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Extremely light fiberglass (1.2 lbs) and 43"" overall length Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,216,TapeTech,,,,,,,,,,,,,,,,FHTT/NSA
simple,PFKHATT,,TapeTech Finishing Knife Handle Adapter PFKHATT,1,0,visible,"TapeTech Premium Finishing Knife Handle Adapter PFKHATT The New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing ","TapeTech Premium Finishing Knife Handle Adapter PFKHATT The New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing knives. The D-Shape fitting prevents twisting. This handle adapter also features a robust wing nut and quick-release cam locks, for easy removal. Features: Specially Designed For Use With TapeTech Smoothing Blades D-Shape Prevents Twisting Quick-Release Cam Locks Attaches To FHTT Or XHTT Handles",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,217,TapeTech,,,,,,,,,,,,,,,,PFKHATT
simple,72053,,TapeTech Finishing Knife Set I,1,0,visible,"TapeTech Finishing Knife Set I Key Features: Introducing an improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing knives are the most ergonomic smoothing knives available. Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up t","TapeTech Finishing Knife Set I Key Features: Introducing an improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing knives are the most ergonomic smoothing knives available. Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less than other brands, TapeTech makes it possible for every finisher to achieve the best results! The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing knives. The New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. This handle adapter also features a robust wing nut and quick-release cam locks, for easy removal. This kit includes: TapeTech 12"" Premium Finishing Knife PFK12TT - PFK12TT TapeTech 14"" Premium Finishing Knife PFK14TT - PFK14TT TapeTech 24"" Premium Finishing Knife PFK24TT - PFK24TT TapeTech Premium Finishing Knife Extendable Handle - XHTT/PFKHATT TapeTech Finishing Knife Handle Adapter PFKHATT - PFKHATT",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,218,TapeTech,,,,,,,,,,,,,,,,72053
simple,72051,,TapeTech Finishing Knife Set II,1,0,visible,"TapeTech Finishing Knife Set II Introducing an improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing knives are the most ergonomic smoothing knives available. Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less th","TapeTech Finishing Knife Set II Introducing an improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing knives are the most ergonomic smoothing knives available. Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less than other brands, TapeTech makes it possible for every finisher to achieve the best results! The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing knives. The D-Shape fitting prevents twisting. The New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. This handle adapter also features a robust wing nut and quick-release cam locks, for easy removal. This kit includes: TapeTech 12"" Premium Finishing Knife PFK12TT - PFK12TT TapeTech 24"" Premium Finishing Knife PFK24TT - PFK24TT TapeTech 32"" Premium Finishing Knife PFK32TT - PFK32TT TapeTech Premium Finishing Knife Extendable Handle - XHTT/PFKHATT TapeTech Finishing Knife Handle Adapter PFKHATT - TTTPFKHATT",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,219,TapeTech,,,,,,,,,,,,,,,,72051
simple,72032,,TapeTech Finishing Knife Set III,1,0,visible,"TapeTech Finishing Knife Set III TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades. The new handle adapter is more robust, providing quick angle adjus","TapeTech Finishing Knife Set III TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades. The new handle adapter is more robust, providing quick angle adjustment and improved durability. TapeTech makes it possible for every finisher to achieve the best results without breaking the bank! Features: Optimal Comfort, Control And Ergonomics Molded Texture Provides Superior Grip Stainless Steel Blade 33% Lighter Than Competitive Brands Blades Are Now Easily Replaceable 49% Less Than Other Brands Set Includes: 1 - TapeTech 12"" Premium Finishing Knife PFK12TT 1 - TapeTech 14"" Premium Finishing Knife PFK14TT 1 - TapeTech 18"" Premium Finishing Knife PFK18TT 1 - TapeTech 24"" Premium Finishing Knife PFK24TT 1 - TapeTech 32"" Premium Finishing Knife PFK32TT 1 - TapeTech Finishing Knife Handle Adapter PFKHATT 1 - TapeTech Extendable Support Handle XHTT",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,220,TapeTech,,,,,,,,,,,,,,,,72032
simple,10128,,TapeTech Full Set (Configurable),1,0,visible,"TapeTech Full Set will give the drywall professional or remodeler everything necessary to complete most projects. TapeTech drywall tools for taping and complete finishing of drywall corners, flats and butt joints. TapeTech Taping Tools are known worldwide, and can be considered the most recognized drywall tools for aut","TapeTech Full Set will give the drywall professional or remodeler everything necessary to complete most projects. TapeTech drywall tools for taping and complete finishing of drywall corners, flats and butt joints. TapeTech Taping Tools are known worldwide, and can be considered the most recognized drywall tools for automatic taping and finishing. Tape Tech Taping Tools by Ames offer a 5 year warranty against manufacturer defects. Tape & Finish drywall with maximum speed and flexibility. Box handle controls flat box position for comfortable, efficient sheetrock finishing. Flat Boxes dispense just the right amount of mud compound for excellent sheetrock finishing. Choose Standard, EasyClean® or PowerAssist® Flat boxes Minimize sanding by using precision angle head, also known as corner finisher or glazer.",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech,,,,,,,,,,,,221,TapeTech,,,,,,,,,,,,,,,,10128
