brand,official_sku,normalized_sku,issue_type,official_name,tsw_name,official_present,tsw_present,notes
TapeTech,,PWWHV3,extra_in_tsw,,TapeTech Hi-Viz Premium Work Shirt - XLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHV4,extra_in_tsw,,TapeTech Hi-Viz Premium Work Shirt - XXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHV5,extra_in_tsw,,TapeTech Hi-Viz Premium Work Shirt - XXXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVLS1,extra_in_tsw,,TapeTech Hi-Viz Long Sleeve Premium Work Shirt - Medium,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVLS2,extra_in_tsw,,TapeTech Hi-Viz Long Sleeve Premium Work Shirt -Large,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVLS3,extra_in_tsw,,TapeTech Hi-Viz Long Sleeve Premium Work Shirt - XLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVLS4,extra_in_tsw,,TapeTech Hi-Viz Long Sleeve Premium Work Shirt - XXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVLS5,extra_in_tsw,,TapeTech Hi-Viz Long Sleeve Premium Work Shirt - XXXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVTBLS1,extra_in_tsw,,TapeTech Hi-Viz Long Sleeve Safety Shirt - Medium,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVTBLS2,extra_in_tsw,,TapeTech Hi-Viz Long Sleeve Safety Shirt -Large,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVTBLS3,extra_in_tsw,,TapeTech Hi-Viz Long Sleeve Safety Shirt - XLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVTBLS4,extra_in_tsw,,TapeTech Hi-Viz Long Sleeve Safety Shirt - XXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVTBLS5,extra_in_tsw,,TapeTech Hi-Viz Long Sleeve Safety Shirt - XXXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVTBY1,extra_in_tsw,,TapeTech Hi-Viz Safety Shirt - Medium,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVTBY2,extra_in_tsw,,TapeTech Hi-Viz Safety Shirt - Large,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVTBY3,extra_in_tsw,,TapeTech Hi-Viz Safety Shirt - XLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVTBY4,extra_in_tsw,,TapeTech Hi-Viz Safety Shirt - XXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWHVTBY5,extra_in_tsw,,TapeTech Hi-Viz Safety Shirt - XXXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWS11,extra_in_tsw,,TapeTech Premium Work Shirt - Medium,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWS12,extra_in_tsw,,TapeTech Premium Work Shirt - Large,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWS13,extra_in_tsw,,TapeTech Premium Work Shirt - XLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWS14,extra_in_tsw,,TapeTech Premium Work Shirt - XXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWS15,extra_in_tsw,,TapeTech Premium Work Shirt - XXXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWS1LS1,extra_in_tsw,,TapeTech Long Sleeve Premium Work Shirt - Medium,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWS1LS2,extra_in_tsw,,TapeTech Long Sleeve Premium Work Shirt - Large,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWS1LS3,extra_in_tsw,,TapeTech Long Sleeve Premium Work Shirt - XLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWS1LS4,extra_in_tsw,,TapeTech Long Sleeve Premium Work Shirt - XXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWSSJ1,extra_in_tsw,,TapeTech Premium Jacket - Medium,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWSSJ2,extra_in_tsw,,TapeTech Premium Jacket - Large,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWSSJ3,extra_in_tsw,,TapeTech Premium Jacket - XLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWSSJ4,extra_in_tsw,,TapeTech Premium Jacket - XXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,PWWSSJ5,extra_in_tsw,,TapeTech Premium Jacket - XXXLarge,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,QB80035,extra_in_tsw,,"TapeTech 8"" QSX Flat Finishing Blades-5 per pack",0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,QB80235,extra_in_tsw,,"TapeTech 6.5"" QSX Crown Finishing Blades-5 per pack",0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,QB80435,extra_in_tsw,,"TapeTech 8"" QSX Notched Adhesive Blades 5 per pack",0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,QCATT,extra_in_tsw,,Quick-Connect Adapter,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,RGDRATS10L,extra_in_tsw,,10 in Renegade Tools Left Cut Aviation Snips - Red,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,RTTCTT,extra_in_tsw,,Taper Cable Repair Tool,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,SCP001WD,extra_in_tsw,,"TapeTech 7""X13"" Galvaniz Steel Bucket Scoop",0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,SSDAF,extra_in_tsw,,TapeTech Dual Angle Sanding Sponge Fine-24 per box,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,SSDAM,extra_in_tsw,,TapeTech Dual Angle Sanding Sponge Medium-24 per box,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,SSDAMF,extra_in_tsw,,TapeTech Dual Angle Sanding Sponge Med/Fine-24 per box,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,SSSAF,extra_in_tsw,,TapeTech Single Angle Sanding Sponge Fine-24 per box,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,SSSAM,extra_in_tsw,,TapeTech Single Angle Sanding Sponge Medium- 24 per box,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,T032,extra_in_tsw,,TapeTech Gooser Release Cam,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,TC01TT,extra_in_tsw,,Tool Caddy,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,TG110565PS,extra_in_tsw,,TapeTech 11″ x 5″ Premium Gold Stainless Steel Finishing Trowel – ProSoft Grip,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,TG120565PS,extra_in_tsw,,TapeTech 12″ x 5″ Premium Gold Stainless Steel Finishing Trowel – ProSoft Grip,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,TG140565PS,extra_in_tsw,,TapeTech 14″ x 5″ Premium Gold Stainless Steel Finishing Trowel – ProSoft Grip,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,TG160565PS,extra_in_tsw,,TapeTech 16″ x 5″ Premium Gold Stainless Steel Finishing Trowel – ProSoft Grip,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,TG180565PS,extra_in_tsw,,TapeTech 18″ x 5″ Premium Gold Stainless Steel Finishing Trowel – ProSoft Grip,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,TMK01TT,extra_in_tsw,,ATF Tool Maintenance Kit,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,VABS050,extra_in_tsw,,"TapeTech 2"" Italian ABS Float",0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,VABS130,extra_in_tsw,,"TapeTech 5"" Italian ABS Float",0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,VBUCKET08,extra_in_tsw,,TapeTech 8″ Bucket Trowel,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,VEIFSU01,extra_in_tsw,,TapeTech EIFS 1/2″ x 1/2″ x 2″ U-Notch Trowel,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,VEIFSU02,extra_in_tsw,,TapeTech EIFS 1/4″ x 1/4″ x 1.5″ U-Notch Trowel,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,VEIFSU03,extra_in_tsw,,TapeTech EIFS 3/8″ x 1/2″ x 1.5″ U-Notch Trowel,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,VMARG05,extra_in_tsw,,"TapeTech 5"" x 2"" Margin Trowel",0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,VMARGSET0506,extra_in_tsw,,"TapeTech 5"" and 6"" Margin Trowel Set",0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,VROUND55,extra_in_tsw,,TapeTech 5.5″ Mini Round Trowel,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
TapeTech,,VTRIAN55,extra_in_tsw,,TapeTech 5.5″ Mini Triangular Trowel,0,1,TSW SKU is not present in official launch-candidate catalog by normalized SKU.
