Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 used for variations,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 used for variations,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 used for variations,Attribute 3 global,Meta: _mpn
variation,12-4.7-0.4-S-C-C,,Columbia Silver 0.4 Curved Blade Stainless Steel Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1,,,,1,,,59.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"12-4.7-0.4-S-C-C, 14-4.7-0.4-S-C-C, Columbia, Taping & Finishing Tools, curved trowel, stainless steel trowel, trowel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/columbia-trowels-12-silver-curve-trowel-12-4-7-0-4-S-C-C-01-dup2.webp,,,COL-SILVER-0-4-CURVED-BLADE-SS-FIN-TROWEL,,,,,,1,Columbia Taping Tools,Size,"4.7"" x 12"" Cork Handle",,1,1,,,,,,,,,,,12-4.7-0.4-S-C-C
variation,14-4.7-0.4-S-C-C,,Columbia Silver 0.4 Curved Blade Stainless Steel Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1,,,,1,,,65.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"12-4.7-0.4-S-C-C, 14-4.7-0.4-S-C-C, Columbia, Taping & Finishing Tools, curved trowel, stainless steel trowel, trowel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/columbia-trowels-14-silver-curve-trowel-14-4-7-0-4-S-C-C-01.webp,,,COL-SILVER-0-4-CURVED-BLADE-SS-FIN-TROWEL,,,,,,2,Columbia Taping Tools,Size,"4.7"" x 14"" Cork Handle",,1,1,,,,,,,,,,,14-4.7-0.4-S-C-C
simple,COLHTBDL10,,Columbia Silver 0.4 Curved Blade Stainless Steel Finishing Trowel & Hawk Set,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,164.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, Taping & Finishing Tools, hawk, trowel",,,,,,,,,,,0,Columbia Taping Tools,,,,,,,,,,,,,,,,COLHTBDL10
simple,SPECIALOPS,,Columbia Special Ops Set with Bonus Hand Tool Set,1,0,visible,"The EXCLUSIVE Special Ops Set makes moving to automatic taping tools easy! Almost every taping tool you will need to completely finish a house comes packaged inside a durable, high impact and supreme weather resistance case. This set takes the guess work out of choosing the perfect drywall taping tools kit.","<p>The EXCLUSIVE Special Ops Set makes moving to automatic taping tools easy! Almost every taping tool you will need to completely finish a house comes packaged inside a durable, high impact and supreme weather resistance case. This set takes the guess work out of choosing the perfect drywall taping tools kit.</p> <h4>Pelican V800 Vault Black Taping Tool Case (VCV800)</h4> <p>Built for hard use, high impact and supreme weather resistance, new Vault series gun cases are the most rugged and secure in their class.</p> <h4>Angle Head Adaptor (AHA)</h4> <p>The Angle Head Adaptor is used on the Columbia One Handle System to seamlessly adjust from Corner Roller and Nailspotter to Angle Head! The AHA is purchased separately.</p> <h4>10"" and 12"" Flat Finishing Boxes (10FFB) (12FFB) </h4> <p>New and improved “No Swell” gaskets. Rubber-gasketed bar system stays flexible, and rubber roller wheels provide soft ride, even when dirty. The moving axle allows better control. Springs not required! Our hinged door design allows for quick cleaning, and the ability to run with or without door springs. Use one spring, two springs or no springs at all!<strong></strong></p> <h4> Matrix Box Handle (MH) </h4> <p>The Columbia Matrix Flat Box Handle is lightweight and all mechanical. With a 90 degree grip, the Matrix gives you increased control over your box. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you're used to with the Columbia brand of tools. The Columbia Matrix mechanical flat box handle is made of all billet aluminum, ensuring a long life.</p> <h4>7"" Throttle Box (7CFB)</h4> <p>The Throttle Box is another great product of ours that offers years of great performance. All billet construction with a threaded stainless steel ball, this Corner Box looks and operates seamlessly. All our Corner Boxes now come standard with automatic capabilities, making pushing the box at least 50% easier than standard boxes. The new springs have adjustable tensions and greatly reduce the occurrence of air pockets while running. The Throttle Box allows the corners to be quickly coated with your choice of angle head or applicator head. *Patent Pending</p> <h4> 3"" Angle Head (3AH)</h4> <p>Angle Heads finish angles quickly and professionally with the correct, consistent amount of joint compound and the proper feathering of edges. Precision machined billet aluminum head and durable stainless steel wings ensure longer wear and performance.</p> <h4> 3"" Standard Corner Flusher (3SF)</h4> <p>Columbia Standard Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p> <h4> 3"" Nailspotter (3NS)</h4> <p>The Columbia Nailspotter is a big improvement in screw finishing. It has the option of having wheels or the traditional skid plate. It is light weight and has an easy to adjust thumb screw for swivel tension. By far the best Nailspotter on the market .</p> <h4>Loading Pump and Box Filler (HMP) (BF)</h4> <p>Cleaning a Pump doesn’t get any easier than this! Columbia Quick-Clean Mud Pumps feature quick-release clamps on head that allow for easy removal of the pump tube from the head. This allows for easy and quick cleaning of the entire unit, and is especially useful when using fast setting joint compound (a.k.a Hot Mud.) All Mud Pumps are available in Canadian versions which offer a longer tube length allowing for use in “Canadian Style” pails. Our Pumps are built to exacting air-tight standards making them the easiest to pump and prime. They’re fabricated with an anodized aluminum cylinder, durable stainless steel shaft, a precision machined cast aluminum head, and a tough, smooth solid aluminum leg. Whether you are using quick-set mud or any other type of joint compound, we have the pump for your bucket.</p> <h4>Corner Roller (CR)</h4> <p>The slickest, most durable roller on the market! Manufactured with a die-cast head, and hardened stainless steel top rollers for long lasting angle work.</p> <h4>One Extendable Handle -3' - 5' ( C1HEXT)</h4> <p>The Columbia One Handle is designed to work with your Columbia products universally. From the Nailspotters and Angleheads, to the Rollers and the Corner Boxes, the one system allows you to lighten your load and still utilize all the finishing tools you love. With the exception of the flat boxes, this one handle is all you'll need.</p> <p><strong>Columbia Painters Thread Adaptor (PHA)</strong></p>",,,taxable,,0,,,0,0,,,,,1,,,2936.00,Drywall Finishing Tools > Columbia Taping Tools > Automatic Taping Tools,"10FFB, 12FFB, 3AH, 3NS, 3SF, Automatic Taping Tools, BF, C1HEXT, Columbia, Columbia Set, MH, PHA, Special OPS, VCV800, aha, box filler, colombia, set, special edition, taping set",,,,,,,,,,,0,Columbia Taping Tools,,,,,,,,,,,,,,,,SPECIALOPS
variable,NPK,,Columbia Nylon Putty Knives,1,0,visible,"Columbia Nylon Handle Putty Knives — premium stainless steel blades, nylon handle with hammer head. Available in 1.5"", 2"", 3"", 4"", 5"", 6"", 8"", 10"", 3.5"" Pointing Knife, 6"" Clipped Knife, and 9-in-1 Multi Tool.","<p>Columbia Nylon Handle Putty Knives feature premium stainless steel blades for exceptional durability and flexibility. The ergonomic nylon handle includes a hammer head for tapping and removing stubborn materials. Ideal for spreading joint compound, scraping, and smoothing surfaces. Available in multiple sizes.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"CJK6, Columbia, PJK3.5, Taping & Finishing Tools, taping knife",,,,,,,,,,,0,Columbia Taping Tools,Option,"3.5"" Pointed Knife | 6"" Clipped Knife 30 Degree Angle",1,1,1,,,,,,,,,,,"PJK3.5, CJK6"
variation,PJK3.5,,Columbia Specialty Knife with Nylon Handle,1,0,visible,,,,,taxable,,1,,,0,0,3,,,,1,,,14.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"CJK6, Columbia, PJK3.5, Taping & Finishing Tools, taping knife",,,,,NPK,,,,,,1,Columbia Taping Tools,Option,"3.5"" Pointed Knife",,1,1,,,,,,,,,,,PJK3.5
variation,CJK6,,Columbia Specialty Knife with Nylon Handle,1,0,visible,,,,,taxable,,1,,,0,0,3,,,,1,,,18.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"CJK6, Columbia, PJK3.5, Taping & Finishing Tools, taping knife",,,,,NPK,,,,,,2,Columbia Taping Tools,Option,"6"" Clipped Knife 30 Degree Angle",,1,1,,,,,,,,,,,CJK6
simple,9-1MT,,Columbia Stainless Steel 9-in-1 Putty Knife with Nylon Grip Handle,1,0,visible,"Columbia is excited to announce three additions to our premium hand tool line, crafted for top performance in drywall finishing.","<p>Columbia is excited to announce three additions to our premium hand tool line, crafted for top performance in drywall finishing.</p> <p>Designed for precision, strength, signed for precision, strength, and flexibility.<strong></strong></p> <h3>Features</h3> <ul> <li>Premium Stainless Steel<br/> </li> <li>Nylon Handle with Hammer Head</li> <li>Versatile Design</li> </ul>",,,taxable,,1,,,0,0,2,,,,1,,,14.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"9-1MT, Columbia, Taping & Finishing Tools, joint knife",,,,,,,,,,,0,Columbia Taping Tools,,,,,,,,,,,,,,,,9-1MT
simple,BSNC,,Columbia Stainless Steel Bucket Scoop with Cork Handle,1,0,visible,"The Columbia Bucket Scoop with Cork Handle is built from premium materials with precision craftsmanship, it’s a durable tool that makes mixing and scooping compound easier than ever.","<p>The Columbia Bucket Scoop with Cork Handle is built from premium materials with precision craftsmanship, it’s a durable tool that makes mixing and scooping compound easier than ever.</p> <ul> <li>Precision stainless steel blade — shaped to match the curvature of most compound buckets for a clean, efficient scoop</li> <li>Natural cork handle</li> </ul>",,,taxable,,1,,,0,0,0.5,,,,1,,,21.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"BCNC, Columbia, Taping & Finishing Tools, bucket scoop",,,,,,,,,,,0,Columbia Taping Tools,,,,,,,,,,,,,,,,BSNC
simple,CBS2K,,Columbia Stainless Steel Bucket Scoop with Soft Grip Handle,1,0,visible,"The Columbia Bucket Scoop is built from premium materials with precision craftsmanship, delivering a durable tool that makes mixing and scooping compound easier than ever.","<p>The Columbia Bucket Scoop is built from premium materials with precision craftsmanship, delivering a durable tool that makes mixing and scooping compound easier than ever.</p> <ul> <li>Precision stainless steel blade — shaped to match the curvature of most compound buckets for a clean, efficient scoop</li> <li>Lightweight, comfortable soft grip, easy to clean, and built to last</li> </ul>",,,taxable,,1,,,0,0,0.5,,,,1,,,11.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"CBS2K, Columbia, Taping & Finishing Tools, bucket scoop",,,,,,,,,,,0,Columbia Taping Tools,,,,,,,,,,,,,,,,CBS2K
simple,COLHTBDL1,,Columbia Stainless Steel Hand Tool Finishing Set,1,0,visible,"Engineered for everyday performance, these versatile knives feature a medium-flex stainless steel blade that glides smoothly for faster finishing and consistent results.","<h3>Columbia Taping Knives</h3> <p>Engineered for everyday performance, these versatile knives feature a <strong>medium-flex stainless steel blade</strong> that glides smoothly for faster finishing and consistent results.</p> <ul> <li> <strong>Rubberized Comfort Grip Handle</strong> – Ergonomically shaped for better control and reduced fatigue.</li> <li> <strong>Durable Construction</strong> – Double-riveted to a heavy-gauge aluminum backplate and overmolded for strength and a professional look.</li> <li> <strong>Field-Tested</strong> – Built to handle tough conditions and long days on the job site.</li> </ul> <h3>Columbia Three-Way Knives</h3> <p>Designed specifically for three-way drywall corners, this knife refines everything you love about our stainless putty knives—adding a <strong>high-arch blade profile and early inward taper</strong> for perfect finishes in tight spaces.</p> <ul> <li> <strong>Purpose-Built Blade Shape</strong> – Prevents interference with adjoining walls for cleaner corner work.</li> <li> <strong>Nylon Handle with Integrated Hammer Head</strong> – Lightweight, rugged, and ready to pop screws as you go.</li> <li> <strong>Flexible Stainless Blade</strong> – Ensures smooth application and fewer touch-ups, even in tricky corners.</li> </ul> <p>Whether you're finishing flats or tackling tight corners, Columbia’s latest knives deliver the quality and innovation pros rely on—<strong>built for speed, built to last.</strong></p>",,,taxable,,0,,,0,0,,,,,1,,,90.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, Taping & Finishing Tools, hand tool set",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-promaxx-stainless-steel-hand-tool-set-joint-taping-knives-tapetech-promaxx-stainless-steel-01.webp,,,,,,,,,0,Columbia Taping Tools,,,,,,,,,,,,,,,,COLHTBDL1
variable,COL-SS-JOINT-KNIFE-SOFT-GRIP-HDL,,Columbia Stainless Steel Joint Knife with Soft Grip Handle,1,0,visible,"Columbia Tools is proud to launch our all-new Columbia Taping Knives – crafted for professionals who demand speed, precision, comfort, and durability on every job.","<p>Columbia Tools is proud to launch our all-new Columbia Taping Knives – crafted for professionals who demand speed, precision, comfort, and durability on every job.</p> <p>Competitively priced, these stainless steel knives offer unbeatable value—comparable to the cost of carbon steel.</p> <h3>Features</h3> <ul> <li>Medium-flex stainless <strong>steel blades glide</strong> smoothly across the surface, delivering consistent coats and faster finishing with less fatigue.</li> <li>Rubberized <strong>comfort grip handle</strong> is shaped to give you maximum control and minimal strain, with the most comfort.</li> <li>Built with high-performance materials and field-tested design – these knives are ready to handle the toughest sites and the longest days.</li> </ul> <h3>Available Sizes &amp; Part #:</h3> <ul> <li>4” Columbia Joint Knife - CGPK4</li> <li>5” Columbia Joint Knife - CGPK5</li> <li> <meta charset=""utf-8""/>6” Columbia Joint Knife - CGPK6<meta charset=""utf-8""/> </li> </ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"CGPK4, CGPK5, CGPK6, Columbia, Taping & Finishing Tools, stainlessteel taping knife, taping knife",,,,,,,,,,,0,Columbia Taping Tools,Size,"4"" | 5 | 6""",1,1,1,,,,,,,,,,,"CGPK4, CGPK5, CGPK6"
variation,CGPK4,,Columbia Stainless Steel Joint Knife with Soft Grip Handle,1,0,visible,,,,,taxable,,1,,,0,0,2,,,,1,,,15.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"CGPK4, CGPK5, CGPK6, Columbia, Taping & Finishing Tools, stainlessteel taping knife, taping knife",,,,,COL-SS-JOINT-KNIFE-SOFT-GRIP-HDL,,,,,,1,Columbia Taping Tools,Size,"4""",,1,1,,,,,,,,,,,CGPK4
variation,CGPK5,,Columbia Stainless Steel Joint Knife with Soft Grip Handle,1,0,visible,,,,,taxable,,1,,,0,0,2,,,,1,,,16.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"CGPK4, CGPK5, CGPK6, Columbia, Taping & Finishing Tools, stainlessteel taping knife, taping knife",,,,,COL-SS-JOINT-KNIFE-SOFT-GRIP-HDL,,,,,,2,Columbia Taping Tools,Size,5,,1,1,,,,,,,,,,,CGPK5
variation,CGPK6,,Columbia Stainless Steel Joint Knife with Soft Grip Handle,1,0,visible,,,,,taxable,,1,,,0,0,2,,,,1,,,17.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"CGPK4, CGPK5, CGPK6, Columbia, Taping & Finishing Tools, stainlessteel taping knife, taping knife",,,,,COL-SS-JOINT-KNIFE-SOFT-GRIP-HDL,,,,,,3,Columbia Taping Tools,Size,"6""",,1,1,,,,,,,,,,,CGPK6
simple,COLHTBDL4,,Columbia Stainless Steel Knife and Mud Pan Set with Bucket,1,0,visible,"Designed for precision, strength, signed for precision, strength, and flexibility.","<h3>Features</h3> <p>Designed for precision, strength, signed for precision, strength, and flexibility.</p> <ul> <li>Premium Stainless Steel</li> <li>Nylon Handle with Hammer Head</li> <li>Versatile Design</li> </ul>",,,taxable,,1,,,0,0,,,,,1,,,110.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, Taping & Finishing Tools, hand tool set",,,,,,,,,,,0,Columbia Taping Tools,,,,,,,,,,,,,,,,COLHTBDL4
variable,COL-SS-MUD-PAN-MUD-GRIP,,Columbia Stainless Steel Mud Pan with Mud Grip,1,0,visible,"Columbia Tools has launched the Columbia Mud Pan—the first in our new line of premium hand tools, designed for professionals who demand durability, comfort, and performance. Crafted from heavy-gauge stainless steel, this mud pan is built to withstand the toughest tasks, while its watertight, laser-welded seams ensur...","<p>Columbia Tools has launched the Columbia Mud Pan—the first in our new line of premium hand tools, designed for professionals who demand durability, comfort, and performance. Crafted from heavy-gauge stainless steel, this mud pan is built to withstand the toughest tasks, while its watertight, laser-welded seams ensure long-lasting reliability. With tapered ends and sides for a secure grip, this tool is ready to handle any job with ease. Plus, every Columbia Mud Pan comes with a free soft, non-slip rubber grip for enhanced comfort and ease of use.</p> <p>Now available in three convenient sizes—12"", 14"", and 16""—there’s a Columbia Mud Pan perfect for any project. The mud pans are sold in packs of 6 to dealers, but you have the flexibility to sell them individually to your customers.<strong></strong></p> <h3>Features</h3> <ul> <li>Heavy-Gauge Stainless Steel: Engineered for strength and longevity, this- wear and tear for reliable, long-term use.</li> <li>Watertight Laser-Welded Seams: Prevents leaks, even under heavy-duty conditions, for consistent performance.</li> <li>Comfortable Grip: Tapered ends and sides provide a secure, ergonomic hold for better control and comfort.</li> <li>Straight Edges: Ideal for wiping joint knives clean, ensuring a mess-free and efficient work process.</li> <li>Complimentary Rubber Grip: Every Columbia Mud Pan comes with a FREE soft, non-slip rubber grip for enhanced comfort and ease of use—adding even more value to this already premium tool.</li> <li>Available in 12"", 14"", and 16"" Sizes: Choose the right size for your specific needs and project requirements.</li> </ul> <p>The Columbia Mud Pan—designed for pros, built to last.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"C12MP, C14MP, C16MP, Columbia, Mud Pan, Taping & Finishing Tools, stainless steel mud pan",,,,,,,,,,,0,Columbia Taping Tools,Size,"12"" | 14"" | 16""",1,1,1,,,,,,,,,,,"C12MP, C14MP, C16MP"
variation,C12MP,,Columbia Stainless Steel Mud Pan with Mud Grip,1,0,visible,,,,,taxable,,1,,,0,0,2,,,,1,,,24.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"C12MP, C14MP, C16MP, Columbia, Mud Pan, Taping & Finishing Tools, stainless steel mud pan",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/columbia-mud-pans-12-inch-C12MP-6-01.webp,,,COL-SS-MUD-PAN-MUD-GRIP,,,,,,1,Columbia Taping Tools,Size,"12""",,1,1,,,,,,,,,,,C12MP
variation,C14MP,,Columbia Stainless Steel Mud Pan with Mud Grip,1,0,visible,,,,,taxable,,1,,,0,0,2,,,,1,,,25.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"C12MP, C14MP, C16MP, Columbia, Mud Pan, Taping & Finishing Tools, stainless steel mud pan",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/columbia-mud-pans-14-inch-C14MP-6-01.webp,,,COL-SS-MUD-PAN-MUD-GRIP,,,,,,2,Columbia Taping Tools,Size,"14""",,1,1,,,,,,,,,,,C14MP
variation,C16MP,,Columbia Stainless Steel Mud Pan with Mud Grip,1,0,visible,,,,,taxable,,1,,,0,0,2,,,,1,,,25.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"C12MP, C14MP, C16MP, Columbia, Mud Pan, Taping & Finishing Tools, stainless steel mud pan",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/columbia-mud-pans-16-inch-C16MP-6-01.webp,,,COL-SS-MUD-PAN-MUD-GRIP,,,,,,3,Columbia Taping Tools,Size,"16""",,1,1,,,,,,,,,,,C16MP
variable,COL-SS-PUTTY-KNIVES-NYLON-HDL,,Columbia Stainless Steel Putty Knives with Nylon Handle,1,0,visible,"Columbia is excited to announce three additions to our premium hand tool line, crafted for top performance in drywall finishing.","<p>Columbia is excited to announce three additions to our premium hand tool line, crafted for top performance in drywall finishing.</p> <p>Designed for precision, strength, signed for precision, strength, and flexibility.</p> <p><strong>Available Sizes:</strong></p> <p>1.5"", 2"", 3"", 4"", 5"", 6"", 8"", and 10""</p> <h3>Features</h3> <ul> <li>Premium Stainless Steel Blade</li> <li>Flexibility</li> <li>Nylon Handle with Hammer Head</li> <li>Versatile Design</li> </ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, NPK1.5, NPK10, NPK2, NPK3, NPK4, NPK5, NPK6, NPK8, Taping & Finishing Tools, joint knife",,,,,,,,,,,0,Columbia Taping Tools,Size,"1.5"" | 2"" | 3"" | 4"" | 5"" | 6"" | 8"" | 10""",1,1,1,,,,,,,,,,,"NPK1.5, NPK2, NPK3, NPK4, NPK5, NPK6, NPK8, NPK10"
variation,NPK1.5,,Columbia Stainless Steel Putty Knives with Nylon Handle,1,0,visible,,,,,taxable,,1,,,0,0,0.5,,,,1,,,11.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, NPK1.5, NPK10, NPK2, NPK3, NPK4, NPK5, NPK6, NPK8, Taping & Finishing Tools, joint knife",,,,,COL-SS-PUTTY-KNIVES-NYLON-HDL,,,,,,1,Columbia Taping Tools,Size,"1.5""",,1,1,,,,,,,,,,,NPK1.5
variation,NPK2,,Columbia Stainless Steel Putty Knives with Nylon Handle,1,0,visible,,,,,taxable,,1,,,0,0,0.5,,,,1,,,12.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, NPK1.5, NPK10, NPK2, NPK3, NPK4, NPK5, NPK6, NPK8, Taping & Finishing Tools, joint knife",,,,,COL-SS-PUTTY-KNIVES-NYLON-HDL,,,,,,2,Columbia Taping Tools,Size,"2""",,1,1,,,,,,,,,,,NPK2
variation,NPK3,,Columbia Stainless Steel Putty Knives with Nylon Handle,1,0,visible,,,,,taxable,,1,,,0,0,0.5,,,,1,,,12.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, NPK1.5, NPK10, NPK2, NPK3, NPK4, NPK5, NPK6, NPK8, Taping & Finishing Tools, joint knife",,,,,COL-SS-PUTTY-KNIVES-NYLON-HDL,,,,,,3,Columbia Taping Tools,Size,"3""",,1,1,,,,,,,,,,,NPK3
variation,NPK4,,Columbia Stainless Steel Putty Knives with Nylon Handle,1,0,visible,,,,,taxable,,1,,,0,0,0.5,,,,1,,,14.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, NPK1.5, NPK10, NPK2, NPK3, NPK4, NPK5, NPK6, NPK8, Taping & Finishing Tools, joint knife",,,,,COL-SS-PUTTY-KNIVES-NYLON-HDL,,,,,,4,Columbia Taping Tools,Size,"4""",,1,1,,,,,,,,,,,NPK4
variation,NPK5,,Columbia Stainless Steel Putty Knives with Nylon Handle,1,0,visible,,,,,taxable,,1,,,0,0,0.5,,,,1,,,16.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, NPK1.5, NPK10, NPK2, NPK3, NPK4, NPK5, NPK6, NPK8, Taping & Finishing Tools, joint knife",,,,,COL-SS-PUTTY-KNIVES-NYLON-HDL,,,,,,5,Columbia Taping Tools,Size,"5""",,1,1,,,,,,,,,,,NPK5
variation,NPK6,,Columbia Stainless Steel Putty Knives with Nylon Handle,1,0,visible,,,,,taxable,,1,,,0,0,0.5,,,,1,,,19.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, NPK1.5, NPK10, NPK2, NPK3, NPK4, NPK5, NPK6, NPK8, Taping & Finishing Tools, joint knife",,,,,COL-SS-PUTTY-KNIVES-NYLON-HDL,,,,,,6,Columbia Taping Tools,Size,"6""",,1,1,,,,,,,,,,,NPK6
variation,NPK8,,Columbia Stainless Steel Putty Knives with Nylon Handle,1,0,visible,,,,,taxable,,1,,,0,0,0.5,,,,1,,,20.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, NPK1.5, NPK10, NPK2, NPK3, NPK4, NPK5, NPK6, NPK8, Taping & Finishing Tools, joint knife",,,,,COL-SS-PUTTY-KNIVES-NYLON-HDL,,,,,,7,Columbia Taping Tools,Size,"8""",,1,1,,,,,,,,,,,NPK8
variation,NPK10,,Columbia Stainless Steel Putty Knives with Nylon Handle,1,0,visible,,,,,taxable,,1,,,0,0,0.5,,,,1,,,21.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, NPK1.5, NPK10, NPK2, NPK3, NPK4, NPK5, NPK6, NPK8, Taping & Finishing Tools, joint knife",,,,,COL-SS-PUTTY-KNIVES-NYLON-HDL,,,,,,8,Columbia Taping Tools,Size,"10""",,1,1,,,,,,,,,,,NPK10
simple,COLHTBDL3,,Columbia Stainless Steel Taping Knife Set,1,0,visible,"Columbia Tools is proud to launch our all-new Columbia Taping Knives – crafted for professionals who demand speed, precision, comfort, and durability on every job.","<p>Columbia Tools is proud to launch our all-new Columbia Taping Knives – crafted for professionals who demand speed, precision, comfort, and durability on every job.</p> <p>Competitively priced, these stainless steel knives offer unbeatable value—comparable to the cost of carbon steel.</p> <h3>Features</h3> <ul> <li>Medium-flex stainless <strong>steel blades glide</strong> smoothly across the surface, delivering consistent coats and faster finishing with less fatigue.</li> <li>Rubberized <strong>comfort grip handle</strong> is shaped to give you maximum control and minimal strain, with the most comfort.</li> <li> <strong>Each handle is double-riveted to a heavy-gauge aluminum back plate</strong>, then over molded for rugged strength and a clean, professional look.</li> <li>Built with high-performance materials and field-tested design – these knives are ready to handle the toughest sites and the longest days. </li> </ul>",,,taxable,,0,,,0,0,,,,,1,,,53.00,Drywall Finishing Tools > Columbia Taping Tools > Taping & Finishing Tools,"Columbia, Taping & Finishing Tools, hand tool set",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-6-8-10-12-stainless-steel-taping-knife-kit-w-pan-72019-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-premium-carbon-blue-steel-joint-taping-knife-set-w-mud-pan-TapeTechKnifeSet-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-premium-stainless-steel-taping-knife-TK08SSTT-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-premium-stainless-steel-taping-knife-TK10SSTT-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-premium-stainless-steel-taping-knife-TK12SSTT-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-premium-stainless-steel-taping-knife-TK14SSTT-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-promaxx-stainless-steel-hand-tool-set-joint-taping-knives-tapetech-promaxx-stainless-steel-01.webp,,,,,,,,,0,Columbia Taping Tools,,,,,,,,,,,,,,,,COLHTBDL3
